berufsfeld,kategorie,skill,anzahl,anzahl_jobs_im_profil,anteil_pct
Business Developer,Tools & Technologien,"At TechBiz Global, we are providing recruitment service to our TOP clients from our portfolio. We are currently seeking a Sales Development Representative (SDR) to join one of our clients' teams. If you're looking for an exciting opportunity to grow in a innovative environment, this could be the perfect fit for you",2,283,0.7
Business Developer,Tools & Technologien,"Experienced in using sales tools, G-suite services, and various CRM systems",2,283,0.7
Business Developer,Tools & Technologien,"Exceptional executive presence, communication, and collaboration skills, with demonstrated ability to lead and influence across direct and matrixed teams",2,283,0.7
Business Developer,Tools & Technologien,Good working knowledge in MS Office applications,2,283,0.7
Business Developer,Tools & Technologien,"SAP S/4HANA (SAP Integration Suite, CPI iFlows, API Management, Event Mesh, Cloud Connector, Destination Service)",2,283,0.7
Business Developer,Tools & Technologien,Proficiency in handling Continuous Integration and Continuous Delivery in GitHub or Azure DevOps,2,283,0.7
Business Developer,Tools & Technologien,Demonstrated experience leading cross-functional highly matrixed and globally distributed teams,2,283,0.7
Business Developer,Tools & Technologien,"Werden Sie Teil unseres Teams, und fördern Sie eine Kultur der Innovation",2,283,0.7
Business Developer,Tools & Technologien,"Close collaboration with project management and business engineering teams for requirements analysis and strategic initiatives, with opportunities to take technical ownership",1,283,0.4
Business Developer,Tools & Technologien,"Optimization and expansion of the Front Arena CI/CD framework, with a strong focus on automated testing, improving reliability, quality, and time-to-market",1,283,0.4
Business Developer,Tools & Technologien,"Strong programming skills with Python, including structured and object-oriented design, with experience building production-grade applications (beyond scripting)",1,283,0.4
Business Developer,Tools & Technologien,"Good understanding of modern data and infrastructure technologies such as Apache Kafka, Splunk, Grafana, Snowflake, MSSQL Server, Windows Server and similar technologies is a plus",1,283,0.4
Business Developer,Tools & Technologien,"The role is focused on bridging the gap between developers and our product teams, ensuring our solutions are accessible, well-understood, and developer-friendly, while fostering community growth, promoting best practices, and driving continuous improvement in how developers discover, learn, and build with our technology",1,283,0.4
Business Developer,Tools & Technologien,Collect and synthesize developer feedback to inform product and engineering teams,1,283,0.4
Business Developer,Tools & Technologien,Provide structured feedback loops between external developers and internal teams to improve product usability,1,283,0.4
Business Developer,Tools & Technologien,Mentor internal teams on effective developer communication and community engagement practices,1,283,0.4
Business Developer,Tools & Technologien,"Strong hands-on experience with JavaScript, TypeScript, and Node.js - able to write production-level code and explain it clearly to other developers",1,283,0.4
Business Developer,Tools & Technologien,"Experience engaging with developer communities through events, GitHub, forums, or social media",1,283,0.4
Business Developer,Tools & Technologien,"Ability to collaborate effectively with product, engineering, and marketing teams",1,283,0.4
Business Developer,Tools & Technologien,Contributions to open-source projects or maintaining public GitHub repositories,1,283,0.4
Business Developer,Zertifizierungen,Functional Consultant / Business Analyst (ITSM/CSM/HRSD etc.),5,283,1.8
Business Developer,Zertifizierungen,"At TELUS Digital, we enable customer experience innovation through spirited teamwork, agile thinking, and a caring culture that puts customers first. TELUS Digital is the global arm of TELUS Corporation, one of the largest telecommunications service providers in Canada. We deliver contact center and business process outsourcing (BPO) solutions to some of the world's largest corporations in the consumer electronics, finance, telecommunications and utilities sectors. With global call center delivery capabilities, our multi-shore, multi-language programs offer safe, secure infrastructure, value-based pricing, skills-based resources and exceptional customer service - all backed by TELUS, our multi-billion dollar telecommunications parent",5,283,1.8
Business Developer,Zertifizierungen,"Our team is a global talent powerhouse, working remotely from every corner of the world. If you’re passionate about making a mark in the fintech space, this is your opportunity to collaborate with some of the brightest minds, pushing boundaries and setting new standards. We’ve grown fast, stayed lean, and secured our place as a leader in the industry",4,283,1.4
Business Developer,Zertifizierungen,"Deep technical expertise in OneStream, with 5+ years of OneStream implementation and development experience (OneStream certification preferred)",4,283,1.4
Business Developer,Zertifizierungen,"Learning and development opportunities including in-house training and coaching, professional certifications, over 22,000 courses on LinkedIn Learning Solutions and much more",3,283,1.1
Business Developer,Zertifizierungen,"Dynamic and interactive working conditions. WinGD offers a non-hierarchical, agile structure where input and ideas are welcome",3,283,1.1
Business Developer,Zertifizierungen,Proven experience in Anaplan model building; certifications are valued (Anaplan Model Builder / Solution Architect),2,283,0.7
Business Developer,Zertifizierungen,"You will be part of a talented team consisting of Anaplan experts that implement features from design to deployment, being responsible and in charge of the full delivery process and continuous improvement cycles. We encourage you to find new and innovative ways to solve issues through diversity of thought while at the same time enjoying working within a passionate team dedicated to delivering state-of-the-art planning solutions. We live agile values, not just talk about it",2,283,0.7
Business Developer,Zertifizierungen,Knowledge of Rust (performance and type safety),2,283,0.7
Business Developer,Zertifizierungen,"Safran is an international high-technology group, operating in the aviation (propulsion, equipment and interiors), defense and space markets. Its core purpose is to contribute to a safer, more sustainable world, where air transport is more environmentally friendly, comfortable and accessible. Safran has a global presence, with 100,000 employees and sales of 27.3 billion euros in 2024, and holds, alone or in partnership, world or regional leadership positions in its core markets",2,283,0.7
Business Developer,Zertifizierungen,"At ABB, we help industries run leaner and cleaner—and every person here makes that happen. You’ll be empowered to lead, supported to grow, and proud of the impact we create together. Join us and help run what runs the world",2,283,0.7
Business Developer,Zertifizierungen,"At TELUS International, we enable customer experience innovation through spirited teamwork, agile thinking, and a caring culture that puts customers first. TELUS International is the global arm of TELUS Corporation, one of the largest telecommunications service providers in Canada. We deliver contact center and business process outsourcing (BPO) solutions to some of the world's largest corporations in the consumer electronics, finance, telecommunications and utilities sectors. With global call center delivery capabilities, our multi-shore, multi-language programs offer safe, secure infrastructure, value-based pricing, skills-based resources and exceptional customer service - all backed by TELUS, our multi-billion dollar telecommunications parent",2,283,0.7
Business Developer,Zertifizierungen,"If you meet the requirements of this challenging opportunity, please submit your application (motivation letter, CV, certificates, reference letters, etc)",2,283,0.7
Business Developer,Zertifizierungen,"Erfahrung mit Qualitätssystemen wie ISO13485, ISO15378, ISO9001 (GMP)",2,283,0.7
Business Developer,Zertifizierungen,"Agile, continuous enhancement of our risk system (Kanban-driven), with direct impact on stakeholder experience",1,283,0.4
Business Developer,Zertifizierungen,A truly agile workplace with a collaborative culture based on mutual trust,1,283,0.4
Business Developer,Zertifizierungen,"The AI4IT Development Squad Lead leads an agile development team focused on designing and delivering AI-driven solutions that enhance IT operations, improve service quality, and increase productivity across the IT organization",1,283,0.4
