Startup_Name,Industry,Sub_Industry,Business_Model_Type,Tech_Keywords,Year,Funding_Amount,Funding_Round,Investment_Stage,Investor_Names,Location,City,Canton,Founded_Year,Employees,Website
Ten,Unknown,SOFTWARE & PLATFORMS,B2B,"AI, Analytics, Biotech, Manufacturing, Mobility, Robotics",2026.0,,,Early Stage,Venturelab,Switzerland,,,,,
Hemora,Unknown,SOFTWARE & PLATFORMS,Unknown,"AI, Analytics, Healthtech",2026.0,,,Early Stage,Hemora,Switzerland,,,,,
OOVIE,AI/ML,SOFTWARE & PLATFORMS,B2B,"Analytics, Biotech, Manufacturing",2026.0,150.0M CHF,Seed/Series A,Series C+,,Switzerland,,,,,
Leading,AI/ML,SOFTWARE & PLATFORMS,B2B,"AI, Analytics, E-Commerce, Manufacturing, SaaS",2026.0,9.7M CHF,,Series A,,Switzerland,,,,,
Strong,AI/ML,SOFTWARE & PLATFORMS,Unknown,"AI, Analytics, Biotech, Manufacturing",2026.0,112.0M CHF,,Series C+,,Switzerland,,,,,
USD,HEALTHCARE,MEDICAL DEVICES,Unknown,"Analytics, Biotech, EdTech, Healthtech",2026.0,5.0M USD,Seed/Series A,Series A,,Switzerland,,,,,
Infotel,SOFTWARE,SOFTWARE & PLATFORMS,Unknown,"Analytics, Biotech, Logistics, SaaS",2026.0,2.0M EUR,,Seed,,Switzerland,,,,,
Drei,Unknown,,Unknown,Analytics,2026.0,,,Early Stage,Lichtern,Switzerland,,,,,
Nouvelle,Unknown,MANUFACTURING,Unknown,"Analytics, Manufacturing",2026.0,2.3M CHF,,Seed,,Switzerland,,,,,
Dario,Unknown,,Unknown,"Analytics, Biotech",2026.0,3.5M USD,,Series A,U.S,Switzerland,,,,,
InVirtuoLabs,AI/ML,SOFTWARE & PLATFORMS,Unknown,"AI, Analytics, Biotech, Healthtech, IoT, SaaS",2026.0,2.3M EUR,Seed/Series A,Seed,Italy,Switzerland,,,,,
From,HEALTHCARE,MEDICAL DEVICES,Unknown,"Analytics, Biotech, EdTech, Healthtech",2026.0,,,Early Stage,,Switzerland,,,,,
Porters,FINTECH,SOFTWARE & PLATFORMS,Unknown,"AI, Analytics, Biotech, Fintech, Mobility, Robotics, SaaS",2026.0,2.7M EUR,Seed/Series A,Seed,"Earlybird, Upvest",Switzerland,,,,,
Une,AI/ML,MANUFACTURING,Unknown,"Analytics, Biotech, IoT",2026.0,,,Early Stage,,Switzerland,,,,,
Seven,MOBILITY,MANUFACTURING,Unknown,"AI, Analytics, Biotech, Manufacturing",2026.0,,,Early Stage,,Switzerland,,,,,
Physical,AI/ML,FINANCIAL SERVICES,B2B,"AI, Analytics, Biotech, Logistics, Mobility, Robotics",2026.0,13.0M USD,Seed/Series A,Series B,"Run Ventures, the Amazon Industrial Innovation Fund, Acrobator Ventures",Switzerland,,,,,
Entrepreneurial,AI/ML,LOGISTICS,B2B,"AI, Analytics, Biotech, Cybersecurity, Logistics",2026.0,,,Early Stage,,Switzerland,,,,,
Voltiris,Unknown,,B2B,"Analytics, Biotech",2026.0,,,Early Stage,,Switzerland,,,,,
Umanitek,AI/ML,,Unknown,"AI, Analytics",2026.0,,,Early Stage,KBW Ventures in Umanitek,Switzerland,,,,,
StartupNation,MOBILITY,,Unknown,Analytics,2026.0,,,Early Stage,,Switzerland,,,,,
High,AI/ML,SOFTWARE & PLATFORMS,Unknown,"Analytics, Biotech, EdTech, Manufacturing, SaaS",2026.0,1.5M CHF,Seed/Series A,Seed,,Switzerland,,,,,
OOMNIUM,Unknown,,B2B,"Analytics, Biotech, EdTech, Healthtech, PropTech",2026.0,,,Early Stage,"OOMNIUM, Investiere",Switzerland,,,,,
Memo,HEALTHCARE,SOFTWARE & PLATFORMS,Unknown,"Analytics, Biotech, Fintech, Healthtech, IoT, SaaS",2026.0,265.0M CHF,,Series C+,MTx,Switzerland,,,,,
Limula,HEALTHCARE,SOFTWARE & PLATFORMS,Unknown,"Analytics, Biotech, Healthtech, IoT, Manufacturing, Robotics, SaaS",2026.0,,,Early Stage,,Switzerland,,,,,
Clear,AI/ML,SOFTWARE & PLATFORMS,Unknown,"AI, Analytics, Biotech, E-Commerce, PropTech, Robotics",2026.0,,,Early Stage,,Switzerland,,,,,
Chiral,AI/ML,MANUFACTURING,Unknown,"AI, Analytics, Biotech, Cleantech, Manufacturing, Robotics",2026.0,12.0M USD,Seed/Series A,Series B,"Crane Venture Partners, Quantonation, Founderful, ZKB",Switzerland,,,,,
Oxara,MOBILITY,SOFTWARE & PLATFORMS,B2B,"Analytics, Biotech, Cleantech, Manufacturing, SaaS",2026.0,20.0M CHF,,Series B,the founders of Too Good To Go,Switzerland,,,,,
PME,AI/ML,MANUFACTURING,B2B,"Analytics, EdTech, Manufacturing",2026.0,,,Early Stage,,Switzerland,,,,,
EPFL,MOBILITY,SOFTWARE & PLATFORMS,Unknown,"Analytics, Biotech, Cleantech, EdTech",2026.0,701.0M CHF,,Series C+,Prof,Switzerland,,,,,
Innosuisse,HEALTHCARE,SOFTWARE & PLATFORMS,Unknown,"AI, Analytics, Biotech, EdTech, Healthtech, IoT, Logistics, Manufacturing, SaaS",2026.0,5.7M CHF,,Series A,,Switzerland,,,,,
H55,AI/ML,SOFTWARE & PLATFORMS,Unknown,"Analytics, Manufacturing, SaaS",2026.0,,,Early Stage,,Switzerland,,,,,
Loxy,Unknown,,Unknown,"Analytics, Biotech, IoT",2026.0,,,Early Stage,"Tracker, Investiere",Switzerland,,,,,
Startups,HEALTHCARE,SOFTWARE & PLATFORMS,Unknown,"AI, AR/VR, Analytics, Biotech, Healthtech, IoT, Mobility, PropTech, SaaS",2026.0,,,Early Stage,Zalando,Switzerland,,,,,
Tenity,FINTECH,,Unknown,"Analytics, Biotech, Fintech",2026.0,,,Early Stage,Tenity,Switzerland,,,,,
Two,HEALTHCARE,DRUG DISCOVERY,Unknown,"Analytics, Biotech, Healthtech, Manufacturing",2026.0,,,Early Stage,,Switzerland,,,,,
Startup,HEALTHCARE,SOFTWARE & PLATFORMS,B2B,"AI, Analytics, Biotech, Cybersecurity, EdTech, IoT, Mobility, Robotics",2026.0,100.0M CHF,,Series C+,Switzerland,Switzerland,,,,,
Besso,SOFTWARE,SOFTWARE & PLATFORMS,B2B,"AI, Analytics, Biotech, SaaS",2026.0,,,Early Stage,Markt zu Markt,Switzerland,,,,,
MoleSense,HEALTHCARE,MEDICAL DEVICES,Unknown,"Analytics, Biotech, EdTech, Healthtech, IoT",2026.0,,,Early Stage,,Switzerland,,,,,
Haelixa,AI/ML,DRUG DISCOVERY,Unknown,"Analytics, Biotech, Cleantech, Logistics",2026.0,2.0M EUR,Seed/Series A,Seed,"Verve Ventures, ETH Zurich",Switzerland,,,,,
UNISERS,INDUSTRIALS,SOFTWARE & PLATFORMS,Unknown,"Analytics, Manufacturing, SaaS",2026.0,2.5M CHF,,Seed,"Intel Capital, M Ventures",Switzerland,,,,,
FluidSolids,AI/ML,SOFTWARE & PLATFORMS,Unknown,"Analytics, Biotech, Cleantech, Manufacturing",2026.0,,,Early Stage,,Switzerland,,,,,
Significantly,Unknown,,Unknown,"Analytics, Biotech, Cleantech, EdTech, Fintech, IoT",2026.0,864.0M CHF,,Series C+,Switzerland,Switzerland,,,,,
Massiv,Unknown,,Unknown,"Analytics, Biotech, Cleantech, EdTech, Fintech, IoT",2026.0,,,Early Stage,Climeworks ging,Switzerland,,,,,
Hausse,AI/ML,,Unknown,"Analytics, Biotech, Cleantech, IoT",2026.0,,,Early Stage,,Switzerland,,,,,
GuestReady,AI/ML,SOFTWARE & PLATFORMS,Unknown,"Analytics, SaaS",2026.0,100.0M USD,,Series C+,,Switzerland,,,,,
Zurichbased,SOFTWARE,SOFTWARE & PLATFORMS,Unknown,"AI, Analytics, Biotech, EdTech, SaaS",2026.0,110.0M USD,Seed/Series A,Series C+,"Switzerland, private investors including technology entrepreneurs",Switzerland,,,,,
CHF,AI/ML,SOFTWARE & PLATFORMS,B2B,"AI, Analytics, Biotech, Cybersecurity, Logistics, SaaS",2026.0,,,Early Stage,,Switzerland,,,,,
Eight,HEALTHCARE,SOFTWARE & PLATFORMS,Unknown,"AI, Analytics, Biotech, EdTech, Healthtech, Robotics, SaaS",2026.0,,,Early Stage,"Switzerland, club members",Switzerland,,,,,
Terapet,HEALTHCARE,SOFTWARE & PLATFORMS,Unknown,"Analytics, Biotech, EdTech, Healthtech, Logistics, SaaS",2026.0,,,Early Stage,,Switzerland,,,,,
ORamaVR,HEALTHCARE,SOFTWARE & PLATFORMS,B2B,"AI, AR/VR, Analytics, Biotech, EdTech, Healthtech, Robotics, SaaS",2026.0,4.5M USD,Seed/Series A,Series A,,Switzerland,,,,,
Technis,MOBILITY,SOFTWARE & PLATFORMS,Unknown,"Analytics, Biotech, Cleantech",2026.0,,,Early Stage,,Switzerland,,,,,
The,Unknown,,Unknown,"Analytics, Biotech",2026.0,,,Early Stage,,Switzerland,,,,,
Venture,AI/ML,SOFTWARE & PLATFORMS,Unknown,"Analytics, Biotech, Cleantech, EdTech, Fintech, IoT",2026.0,,,Early Stage,Venturelab,Switzerland,,,,,
Hybrid,AI/ML,SOFTWARE & PLATFORMS,Unknown,"Analytics, Cleantech, Robotics, SaaS",2026.0,,,Early Stage,,Switzerland,,,,,
Venture,AI/ML,SOFTWARE & PLATFORMS,Unknown,"AI, Analytics, Biotech, Cleantech, IoT",2026.0,102.0M CHF,Seed/Series A,Series C+,Swiss universities,Switzerland,,,,,
European,AI/ML,SOFTWARE & PLATFORMS,Unknown,"AI, Analytics, Biotech",2026.0,,,Early Stage,Rise Europe,Switzerland,,,,,
Eleven,AI/ML,SOFTWARE & PLATFORMS,Unknown,"AI, Analytics, Biotech, Cleantech, Cloud, Logistics, Mobility, SaaS",2026.0,,,Early Stage,"Microsoft experts, experts",Switzerland,,,,,
Welt,Unknown,SOFTWARE & PLATFORMS,Unknown,"Analytics, Biotech, SaaS",2026.0,,,Early Stage,,Switzerland,,,,,
MedTech,HEALTHCARE,MEDICAL DEVICES,Unknown,"Analytics, Biotech, Healthtech",2026.0,20.0M EUR,Seed/Series A,Series B,InvestEU,Switzerland,,,,,
LeadiNNg,MOBILITY,,Unknown,"Analytics, Biotech, Cleantech, Robotics",2026.0,,,Early Stage,Prof,Switzerland,,,,,
Zurichbased,FINTECH,SOFTWARE & PLATFORMS,Unknown,"Analytics, Biotech, Fintech, Healthtech, IoT, Manufacturing, SaaS",2026.0,,,Early Stage,,Switzerland,,,,,
Scholé,AI/ML,SOFTWARE & PLATFORMS,B2B,"AI, Analytics, EdTech, SaaS",2026.0,3.0M USD,Seed/Series A,Series A,"ACE Ventures, The House Fund, FundF",Switzerland,,,,,
Largo,AI/ML,SOFTWARE & PLATFORMS,B2C,"AI, Analytics, Biotech, SaaS",2026.0,,,Early Stage,"Sami Arpa, Sylvester Stallone, Thomas Tippl",Switzerland,,,,,
Swiss,Unknown,,B2B,"Analytics, Biotech, IoT",2026.0,150.0M EUR,Seed/Series A,Series C+,"a mix of long-standing, new limited partners including family offices",Switzerland,,,,,
New,HEALTHCARE,SOFTWARE & PLATFORMS,Unknown,"Analytics, Biotech, EdTech, Healthtech, Robotics, SaaS",2026.0,,,Early Stage,,Switzerland,,,,,
Swiss,AI/ML,SOFTWARE & PLATFORMS,Unknown,"AI, AgTech, Analytics, Biotech, Cleantech, Logistics, Manufacturing, Robotics",2026.0,,,Early Stage,,Switzerland,,,,,
Fundraising,AI/ML,SOFTWARE & PLATFORMS,B2B,"Analytics, Biotech, Fintech, SaaS",2026.0,300.0M EUR,Seed/Series A,Series C+,Lendity to scale the business,Switzerland,,,,,
Cash,AI/ML,MANUFACTURING,Unknown,"AI, AgTech, Analytics, Biotech, Cleantech, Logistics, Manufacturing, Robotics",2026.0,,,Early Stage,Switzerland,Switzerland,,,,,
Boring,AI/ML,,Unknown,"Analytics, Biotech, Robotics",2026.0,,,Early Stage,"CEO Eugenio Valli, Venture Kick to develop technology that enables faster",Switzerland,,,,,
BESS,FINTECH,SOFTWARE & PLATFORMS,Unknown,"Analytics, Biotech, Logistics, SaaS",2026.0,60.0M EUR,Seed/Series A,Series C+,a tolling agreement,Switzerland,,,,,
Erfolgreicher,Unknown,,Unknown,"Analytics, Biotech",2026.0,,,Early Stage,,Switzerland,,,,,
Scandens,Unknown,SOFTWARE & PLATFORMS,B2B,"Analytics, Biotech, PropTech, SaaS",2026.0,,,Early Stage,Scandens,Switzerland,,,,,
Six,FINTECH,SOFTWARE & PLATFORMS,Unknown,"AI, Analytics, Biotech, IoT, Logistics, Mobility, Robotics, SaaS",2026.0,,,Early Stage,OSRAM,Switzerland,,,,,
New,Unknown,SOFTWARE & PLATFORMS,Unknown,"AI, Analytics, Biotech, Healthtech, IoT, Mobility, Robotics, SaaS",2026.0,,,Early Stage,,Switzerland,,,,,
Belgiumbased,AI/ML,SOFTWARE & PLATFORMS,B2B,"AI, Analytics, Logistics, SaaS",2026.0,,,Early Stage,Windsor,Switzerland,,,,,
Edtech,AI/ML,SOFTWARE & PLATFORMS,Unknown,"AI, Analytics, Biotech, EdTech, SaaS",2026.0,5.0M USD,Seed/Series A,Series A,"Founderful, ETH Zurich",Switzerland,,,,,
LatticeFlow,AI/ML,SOFTWARE & PLATFORMS,B2B,"AI, Analytics, Biotech, Cybersecurity, SaaS",2026.0,,,Early Stage,ZKB,Switzerland,,,,,
Ypsomed,HEALTHCARE,SOFTWARE & PLATFORMS,Unknown,"AI, Analytics, Biotech, EdTech, Healthtech, IoT, Manufacturing, Robotics, SaaS",2026.0,100.0M CHF,Seed/Series A,Series C+,,Switzerland,,,,,
Growth,Unknown,SOFTWARE & PLATFORMS,Unknown,"AI, Analytics, Biotech, Fintech, SaaS",2026.0,,,Early Stage,,Switzerland,,,,,
Swiss,AI/ML,SOFTWARE & PLATFORMS,Unknown,"AI, Analytics, Biotech, Cleantech, EdTech, Healthtech, IoT, Robotics, SaaS",2026.0,592.4M EUR,Seed/Series A,Series C+,,Switzerland,,,,,
Audiospace,SOFTWARE,SOFTWARE & PLATFORMS,B2B,"Analytics, Biotech, SaaS",2026.0,,,Early Stage,,Switzerland,,,,,
Digitalhealth,HEALTHCARE,SOFTWARE & PLATFORMS,Unknown,"AI, Analytics, Healthtech, SaaS",2026.0,220.0M USD,Seed/Series A,Series C+,,Switzerland,,,,,
FAIRTIQ,AI/ML,,Unknown,"Analytics, Biotech, Mobility",2026.0,,,Early Stage,FAIRTIQ,Switzerland,,,,,
Exeon,MOBILITY,SOFTWARE & PLATFORMS,Unknown,"AI, Analytics, Biotech, Cybersecurity, IoT, Manufacturing, SaaS",2026.0,,,Early Stage,,Switzerland,,,,,
Une,AI/ML,,Unknown,"Analytics, Biotech",2026.0,,,Early Stage,,Switzerland,,,,,
Partners,HEALTHCARE,SOFTWARE & PLATFORMS,Unknown,"Analytics, Biotech, EdTech, Fintech, Healthtech, IoT, SaaS",2026.0,150.0M CHF,Seed/Series A,Series C+,"renowned companies, institutions, ZKB, VI Partners",Switzerland,,,,,
Swissto12,FINTECH,SOFTWARE & PLATFORMS,B2B,"Analytics, Biotech, IoT, Manufacturing, SaaS",2026.0,73.0M EUR,Seed/Series A,Series C+,Member States Switzerland,Switzerland,,,,,
Kanton,Unknown,,Unknown,"Analytics, Biotech",2026.0,,,Early Stage,,Switzerland,,,,,
Cloover,AI/ML,SOFTWARE & PLATFORMS,Unknown,"AI, Analytics, Biotech, Cleantech, SaaS",2026.0,22.0M USD,Seed/Series A,Series B,"MMC Ventures, real performance data",Switzerland,,,,,
Frigg,SOFTWARE,SOFTWARE & PLATFORMS,B2B,"AI, Analytics, Biotech, Cleantech, E-Commerce, Logistics, Manufacturing, SaaS",2026.0,760.0M EUR,Seed/Series A,Series C+,,Switzerland,,,,,
ZKB,MOBILITY,SOFTWARE & PLATFORMS,Unknown,"AI, Analytics, Biotech, Cleantech, EdTech, Healthtech, IoT, Mobility, Robotics",2026.0,,,Early Stage,ZKB,Switzerland,,,,,
Startups,FINTECH,SOFTWARE & PLATFORMS,B2B,"Analytics, Biotech, Cleantech, Fintech, SaaS",2026.0,,,Early Stage,,Switzerland,,,,,
Ten,AI/ML,SOFTWARE & PLATFORMS,Unknown,"Analytics, Biotech, SaaS",2026.0,,,Early Stage,,Switzerland,,,,,
Advertima,AI/ML,,B2C,"AI, Analytics, Biotech, Cybersecurity, E-Commerce",2026.0,,,Early Stage,Kundinnen und Kunden in Echtzeit analysiert,Switzerland,,,,,
GetYourGuide,Unknown,,Unknown,"AI, Analytics",2026.0,,,Early Stage,Touren,Switzerland,,,,,
Babylat,HEALTHCARE,,B2G,"Analytics, Biotech, EdTech, Healthtech",2026.0,0.8M CHF,,Pre-Seed,Innosuisse,Switzerland,,,,,
Von,FINTECH,SOFTWARE & PLATFORMS,Unknown,"Analytics, Biotech, Fintech",2026.0,,,Early Stage,Frauen im Unternehmertum,Switzerland,,,,,
Terralayr,Unknown,SOFTWARE & PLATFORMS,Unknown,"Analytics, Cleantech, E-Commerce, SaaS",2026.0,112.0M EUR,Seed/Series A,Series C+,,Switzerland,,,,,
Embotechs,MOBILITY,SOFTWARE & PLATFORMS,B2B,"AI, Analytics, Biotech, Cybersecurity, Logistics, Manufacturing, Mobility",2026.0,23.5M CHF,,Series B,,Switzerland,,,,,
Growth,HEALTHCARE,DRUG DISCOVERY,Unknown,"Analytics, Biotech, Cleantech, EdTech, Healthtech",2026.0,,,Early Stage,,Switzerland,,,,,
Sustainable,AI/ML,FINANCIAL SERVICES,Unknown,"Analytics, Biotech, Cleantech, Fintech, Manufacturing",2026.0,4.0M CHF,Seed/Series A,Series A,,Switzerland,,,,,
Recognition,AI/ML,MANUFACTURING,Unknown,"Analytics, Biotech, Cleantech, Logistics, Manufacturing",2026.0,290.0M CHF,,Series C+,Fribourg University of Applied Sciences,Switzerland,,,,,
MyBikePlan,Unknown,E-COMMERCE,Unknown,"Analytics, E-Commerce",2026.0,,,Early Stage,MyBikePlan,Switzerland,,,,,
Copresence,SOFTWARE,SOFTWARE & PLATFORMS,B2B,"AI, Analytics, Biotech, SaaS",2026.0,,,Early Stage,,Switzerland,,,,,
First,AI/ML,SOFTWARE & PLATFORMS,Unknown,"Analytics, Biotech",2026.0,,,Early Stage,,Switzerland,,,,,
Santhera,HEALTHCARE,DRUG DISCOVERY,Unknown,"AI, Analytics, Biotech, Healthtech, IoT, Mobility",2026.0,,,Early Stage,,Switzerland,,,,,
Diplotools,AI/ML,SOFTWARE & PLATFORMS,B2B,"AI, Analytics, Biotech, Cybersecurity, Healthtech, Manufacturing, SaaS",2026.0,,,Early Stage,FIT,Switzerland,,,,,
CHF,SOFTWARE,SOFTWARE & PLATFORMS,B2B,"AI, AR/VR, Analytics, Biotech, Logistics, Manufacturing, SaaS",2026.0,3.4M CHF,Seed/Series A,Series A,"Vsquared Ventures, Schoeler",Switzerland,,,,,
Project,AI/ML,,Unknown,"Analytics, Biotech",2026.0,100.0M CHF,,Series C+,a coalition including HSG START Accelerator,Switzerland,,,,,
Gründer,Unknown,E-COMMERCE,Unknown,"Analytics, Biotech, E-Commerce",2026.0,,,Early Stage,Dino Reichmuth wuchs die Plattform ohne externe Investoren,Switzerland,,,,,
SayNode,FINTECH,SOFTWARE & PLATFORMS,Unknown,"Analytics, Biotech, Fintech, SaaS",2026.0,,,Early Stage,Bitcoin-Lohnauszahlungen,Switzerland,,,,,
Stiftungen,Unknown,MEDICAL DEVICES,Unknown,"Analytics, Biotech",2026.0,,,Early Stage,First Ventures ein,Switzerland,,,,,
Aiving,AI/ML,SOFTWARE & PLATFORMS,B2C,"Analytics, Biotech, SaaS",2026.0,2.0M CHF,,Seed,,Switzerland,,,,,
FAB,AI/ML,SOFTWARE & PLATFORMS,Unknown,"Analytics, Biotech, SaaS",2026.0,100.0M EUR,,Series C+,,Switzerland,,,,,
Executive,Unknown,SOFTWARE & PLATFORMS,B2B,"AI, Analytics, Biotech, EdTech, Healthtech, IoT, SaaS",2026.0,,,Early Stage,,Switzerland,,,,,
Threema,Unknown,SOFTWARE & PLATFORMS,Unknown,"Analytics, Biotech, Cleantech, Cybersecurity, SaaS",2026.0,,,Early Stage,,Switzerland,,,,,
Johnson,Unknown,,Unknown,"Analytics, Healthtech, Robotics",2026.0,150.0M USD,,Series C+,Johnson & Johnson,Switzerland,,,,,
Swedish,AI/ML,SOFTWARE & PLATFORMS,Unknown,"Analytics, Biotech, SaaS",2026.0,28.0M USD,Seed/Series A,Series B,,Switzerland,,,,,
Preventive,HEALTHCARE,SOFTWARE & PLATFORMS,B2B,"AI, Analytics, Fintech, Healthtech, SaaS",2026.0,6.0M USD,Seed/Series A,Series A,"RTP Global, Tiny, a team of ten employees",Switzerland,,,,,
Life,CLEANTECH,SOFTWARE & PLATFORMS,Unknown,"AI, Analytics, Biotech, Cleantech, Healthtech, Manufacturing, Robotics, SaaS",2026.0,,,Early Stage,,Switzerland,,,,,
Dank,SOFTWARE,SOFTWARE & PLATFORMS,Unknown,"Analytics, Biotech, Cleantech",2026.0,,,Early Stage,,Switzerland,,,,,
FluoSphera,HEALTHCARE,SOFTWARE & PLATFORMS,B2B,"AI, Analytics, Biotech, Healthtech, IoT, SaaS",2026.0,1.15M CHF,Seed/Series A,Seed,,Switzerland,,,,,
USD,SOFTWARE,SOFTWARE & PLATFORMS,B2B,"AI, Analytics, Biotech, Cybersecurity, SaaS",2026.0,2.15M USD,Seed/Series A,Seed,"Spicehaus Partners, Bloomhaus Ventures, strategic partnerships with key legal institutions, technology providers, ZKB",Switzerland,,,,,
MedTech,HEALTHCARE,SOFTWARE & PLATFORMS,Unknown,"AI, Analytics, Biotech, EdTech, Healthtech, IoT, SaaS",2026.0,,,Early Stage,,Switzerland,,,,,
CHF,HEALTHCARE,DRUG DISCOVERY,Unknown,"Analytics, Biotech, Healthtech, IoT, Logistics, Manufacturing",2026.0,10.0M CHF,Seed/Series A,Series B,"LifeSpan Vision Ventures, several investors",Switzerland,,,,,
TOFWERK,MOBILITY,SOFTWARE & PLATFORMS,Unknown,Analytics,2026.0,40.0M USD,Seed/Series A,Series C+,,Switzerland,,,,,
Ready,AEROSPACE,MEDICAL DEVICES,Unknown,"Analytics, Biotech, Fintech, Manufacturing",2026.0,9.6M CHF,,Series A,UBS,Switzerland,,,,,
IntelligencePlattform,AI/ML,SOFTWARE & PLATFORMS,B2B,"Analytics, Biotech, SaaS",2026.0,,,Early Stage,Delos kann als Sparring-Plattform dienen,Switzerland,,,,,
Pupsic,AI/ML,,B2B,,2026.0,,,Early Stage,,Switzerland,,,,,
Zugbased,FINTECH,,Unknown,,2026.0,8.5M USD,Seed/Series A,Series A,,Switzerland,,,,,
Significant,HEALTHCARE,,Unknown,,2026.0,,,Early Stage,,Switzerland,,,,,
Global,HEALTHCARE,,Unknown,,2026.0,,,Early Stage,,Switzerland,,,,,
Strategische,Unknown,,Unknown,,2026.0,,,Early Stage,,Switzerland,,,,,
Erfolgreicher,Unknown,,Unknown,,2026.0,,,Early Stage,,Switzerland,,,,,
Techponics,AI/ML,,Unknown,,2026.0,,,Early Stage,,Switzerland,,,,,
Switzerland,MOBILITY,,B2C,,2026.0,,,Early Stage,,Switzerland,,,,,
ProfitPlus,CLEANTECH,,Unknown,,2026.0,,,Early Stage,,Switzerland,,,,,
Thriving,MOBILITY,,Unknown,,2026.0,1.0M CHF,Seed/Series A,Seed,,Switzerland,,,,,
Windward,HEALTHCARE,,Unknown,,2026.0,700.0M USD,Seed/Series A,Series C+,,Switzerland,,,,,
First,FINTECH,,Unknown,,2026.0,,,Early Stage,,Switzerland,,,,,
Startups,Unknown,,Unknown,,2026.0,,,Early Stage,,Switzerland,,,,,
Taskbase,AI/ML,,Unknown,,2026.0,,,Early Stage,,Switzerland,,,,,
Verstärkung,Unknown,,Unknown,,2026.0,,,Early Stage,,Switzerland,,,,,
InstaHeat,MOBILITY,,Unknown,,2026.0,,,Early Stage,,Switzerland,,,,,
SpacePNT,MOBILITY,,Unknown,,2026.0,,,Early Stage,,Switzerland,,,,,
Tenity,FINTECH,,Unknown,,2026.0,120.0M CHF,Seed/Series A,Series C+,,Switzerland,,,,,
CHF,Unknown,,Unknown,,2026.0,55.0M CHF,Seed/Series A,Series C+,,Switzerland,,,,,
More,Unknown,,Unknown,,2026.0,,,Early Stage,,Switzerland,,,,,
Rise,Unknown,,Unknown,,2025.0,,,Early Stage,,Switzerland,,,,,
NEMIS,HEALTHCARE,,B2C,,2025.0,,,Early Stage,,Switzerland,,,,,
DiNAQOR,HEALTHCARE,,B2B,,2025.0,,,Early Stage,,Switzerland,,,,,
YeastUp,INDUSTRIALS,,B2B,,2025.0,,,Early Stage,,Switzerland,,,,,
Major,AI/ML,,Unknown,,2025.0,,,Early Stage,,Switzerland,,,,,
SCALE,AI/ML,,Unknown,,2025.0,150.0M CHF,Seed/Series A,Series C+,,Switzerland,,,,,
Matrix,HEALTHCARE,,B2B,,2025.0,,,Early Stage,,Switzerland,,,,,
LumRisk,FINTECH,,B2B,,2025.0,5.0M USD,Seed/Series A,Series A,,Switzerland,,,,,
Regulatory,FINTECH,,Unknown,,2025.0,,,Early Stage,,Switzerland,,,,,
Xlife,AI/ML,,Unknown,,2025.0,,,Early Stage,,Switzerland,,,,,
Key,AI/ML,,Unknown,,2025.0,,,Early Stage,,Switzerland,,,,,
Peelpack,FINTECH,,Unknown,,2025.0,,,Early Stage,,Switzerland,,,,,
Liom,MOBILITY,,Unknown,,2025.0,13.9M EUR,Seed/Series A,Series B,,Switzerland,,,,,
Five,AGTECH,,Unknown,,2025.0,,,Early Stage,,Switzerland,,,,,
BackBone,AI/ML,,B2B,,2025.0,,,Early Stage,,Switzerland,,,,,
Enlightra,AI/ML,,Unknown,,2025.0,15.0M USD,Seed/Series A,Series B,,Switzerland,,,,,
Levitate,MOBILITY,,Unknown,,2025.0,,,Early Stage,,Switzerland,,,,,
Neural,AI/ML,,B2B,,2025.0,100.0M USD,Seed/Series A,Series C+,,Switzerland,,,,,
Bumpy,MOBILITY,,B2B,,2025.0,425.0M CHF,Seed/Series A,Series C+,,Switzerland,,,,,
Teil,Unknown,,Unknown,,2025.0,,,Early Stage,,Switzerland,,,,,
Executive,HEALTHCARE,,Unknown,,2025.0,,,Early Stage,,Switzerland,,,,,
FoRx,HEALTHCARE,,Unknown,,2025.0,50.0M USD,Seed/Series A,Series C+,,Switzerland,,,,,
Validation,HEALTHCARE,,Unknown,,2025.0,,,Early Stage,,Switzerland,,,,,
Augmented,SOFTWARE,,Unknown,,2025.0,,,Early Stage,,Switzerland,,,,,
Von,AI/ML,,Unknown,,2025.0,,,Early Stage,,Switzerland,,,,,
CCRAFT,AI/ML,,B2B,,2025.0,,,Early Stage,,Switzerland,,,,,
DayOne,HEALTHCARE,,Unknown,,2025.0,,,Early Stage,,Switzerland,,,,,
SwissUS,FINTECH,,B2B,,2025.0,190.0M USD,Seed/Series A,Series C+,,Switzerland,,,,,
Swiss,AI/ML,,Unknown,,2025.0,,,Early Stage,,Switzerland,,,,,
FIF,MOBILITY,,Unknown,,2025.0,,,Early Stage,,Switzerland,,,,,
Soverli,AI/ML,,Unknown,,2025.0,2.6M USD,Seed/Series A,Seed,,Switzerland,,,,,
Scriveo,Unknown,,Unknown,,2025.0,,,Early Stage,,Switzerland,,,,,
Los,SOFTWARE,,B2B,,2025.0,,,Early Stage,,Switzerland,,,,,
Sicherheit,Unknown,,Unknown,,2025.0,,,Early Stage,,Switzerland,,,,,
Ionic,AI/ML,,B2B,,2025.0,2.1M USD,Seed/Series A,Seed,,Switzerland,,,,,
Altiscreen,HEALTHCARE,,Unknown,,2025.0,,,Early Stage,,Switzerland,,,,,
Fresh,AI/ML,,Unknown,,2025.0,,,Early Stage,,Switzerland,,,,,
