Startup_Name,Industry,Sub_Industry,Business_Model_Type,Tech_Keywords,Year,Funding_Amount,Funding_Round,Investor_Type,Investor_Names,Country,Founding_Year,Investment_Stage,Valuation,Exit_Type,Startup_Stage,Data_Source
Startups,EDUCATION,,B2B,"SaaS, Mobility, AR/VR, EdTech",2024.0,10.0K CHF,Undisclosed,Accelerator/Grant,,Switzerland,2024.0,Pre-Seed,,,Active,Venturekick
Startups,CLEANTECH,,B2B,"AI, Mobility, Cleantech, AR/VR",2024.0,10.0K CHF,Undisclosed,Accelerator/Grant,,Switzerland,2024.0,Pre-Seed,,,Active,Venturekick
Startups,CLEANTECH,,B2B,"SaaS, Mobility, Cleantech, AR/VR",2024.0,10.0K CHF,Undisclosed,Accelerator/Grant,,Switzerland,2024.0,Pre-Seed,,,Active,Venturekick
Startups,MOBILITY,,B2B,"Biotech, Mobility, AR/VR, Logistics",2024.0,10.0K CHF,Undisclosed,Accelerator/Grant,,Switzerland,2024.0,Pre-Seed,,,Active,Venturekick
Startups,HEALTHCARE,,B2B,"AI, SaaS, Mobility, Healthtech, Robotics, AR/VR, Manufacturing",2024.0,10.0K CHF,Undisclosed,Accelerator/Grant,,Switzerland,2024.0,Pre-Seed,,,Active,Venturekick
Startups,FINTECH,,B2B,"AI, Biotech, Fintech, Mobility, Healthtech, AR/VR",2024.0,10.0K CHF,Undisclosed,Accelerator/Grant,,Switzerland,2024.0,Pre-Seed,,,Active,Venturekick
Startups,HEALTHCARE,,B2B,"SaaS, Biotech, IoT, Mobility, Healthtech, AR/VR",2024.0,10.0K CHF,Undisclosed,Accelerator/Grant,,Switzerland,2024.0,Pre-Seed,,,Active,Venturekick
Startups,CLEANTECH,,B2B,"Biotech, IoT, Mobility, Cleantech, AR/VR",2024.0,10.0K CHF,Undisclosed,Accelerator/Grant,,Switzerland,2024.0,Pre-Seed,,,Active,Venturekick
Startups,HEALTHCARE,,B2B,"AI, Biotech, Mobility, Healthtech, AR/VR, Manufacturing",2024.0,10.0K CHF,Undisclosed,Accelerator/Grant,,Switzerland,2024.0,Pre-Seed,,,Active,Venturekick
Startups,HEALTHCARE,,B2C,"AI, E-Commerce, IoT, Mobility, Healthtech, Robotics, AR/VR, Analytics",2024.0,10.0K CHF,Undisclosed,Accelerator/Grant,,Switzerland,2024.0,Pre-Seed,,,Active,Venturekick
Startups,HEALTHCARE,,B2B,"Mobility, Healthtech, Robotics, AR/VR",2024.0,10.0K CHF,Undisclosed,Accelerator/Grant,,Switzerland,2024.0,Pre-Seed,,,Active,Venturekick
Startups,CLEANTECH,,B2B,"AI, Mobility, Cleantech, AR/VR",2024.0,10.0K CHF,Undisclosed,Accelerator/Grant,,Switzerland,2024.0,Pre-Seed,,,Active,Venturekick
Startups,HEALTHCARE,,B2C,"Mobility, Healthtech, AR/VR",2024.0,10.0K CHF,Undisclosed,Accelerator/Grant,,Switzerland,2024.0,Pre-Seed,,,Active,Venturekick
Startups,HEALTHCARE,,B2B,"IoT, Mobility, Healthtech, AR/VR",2024.0,10.0K CHF,Undisclosed,Accelerator/Grant,,Switzerland,2024.0,Pre-Seed,,,Active,Venturekick
Startups,EDUCATION,,B2B,"AI, AR/VR, EdTech",2024.0,10.0K CHF,Undisclosed,Accelerator/Grant,,Switzerland,2024.0,Pre-Seed,,,Active,Venturekick
Startups,AI/ML,,B2B,"AI, Biotech, Mobility, AR/VR, Manufacturing",2024.0,10.0K CHF,Undisclosed,Accelerator/Grant,,Switzerland,2024.0,Pre-Seed,,,Active,Venturekick
Startups,AI/ML,,B2B,"AI, IoT, Mobility, Robotics, AR/VR",2024.0,10.0K CHF,Undisclosed,Accelerator/Grant,,Switzerland,2024.0,Pre-Seed,,,Active,Venturekick
Startups,HEALTHCARE,,B2B,"SaaS, Mobility, Healthtech, Cleantech, AR/VR",2024.0,10.0K CHF,Undisclosed,Accelerator/Grant,,Switzerland,2024.0,Pre-Seed,,,Active,Venturekick
Startups,AI/ML,,B2B,"AI, SaaS, Biotech, Mobility, AR/VR, Manufacturing",2024.0,10.0K CHF,Undisclosed,Accelerator/Grant,,Switzerland,2024.0,Pre-Seed,,,Active,Venturekick
Supertext,AI/ML,,B2B,AI,2024.0,,Undisclosed,Accelerator/Grant,,Switzerland,2024.0,Early Stage,,,Active,Venturekick
Swiss,B2B,,B2B,AR/VR,2024.0,,Undisclosed,Accelerator/Grant,Venture Kick,Switzerland,2024.0,Early Stage,,,Active,Venturekick
Swiss,AGTECH,,B2B,AR/VR,2024.0,,Undisclosed,Accelerator/Grant,,Switzerland,2024.0,Early Stage,,,Active,Venturekick
Swiss,AI/ML,,B2B,"AI, Mobility, AR/VR, Analytics",2024.0,1.6M CHF,Undisclosed,Accelerator/Grant,,Switzerland,2024.0,Series A,,,Active,Venturekick
Swiss,FINTECH,,B2B,"Fintech, AR/VR",2024.0,2.5M CHF,Seed,Accelerator/Grant,,Switzerland,2024.0,Seed,,,Active,Venturekick
Swiss,MOBILITY,,B2B,"Mobility, AR/VR",2024.0,5.5M USD,Undisclosed,Accelerator/Grant,,Switzerland,2024.0,Series B,,,Active,Venturekick
Synple,B2B,,B2B,,2024.0,,Undisclosed,Accelerator/Grant,,Switzerland,2024.0,Early Stage,,,Active,Venturekick
Synthara,AI/ML,,B2B,"AI, AR/VR",2024.0,11.0M USD,Undisclosed,Accelerator/Grant,,Switzerland,2024.0,Series C,,,Active,Venturekick
TOP,B2B,,B2B,AR/VR,2024.0,,Venture Kick Grant,Accelerator/Grant,Venture Kick,Switzerland,2024.0,Pre-Seed,,,Active,Venturekick
Tandem,HEALTHCARE,,B2B,,2024.0,,Undisclosed,Accelerator/Grant,,Switzerland,2024.0,Early Stage,,,Active,Venturekick
TranslationX,B2B,,B2B,,2024.0,150.0K CHF,Undisclosed,Accelerator/Grant,,Switzerland,2024.0,Seed,,,Active,Venturekick
Tune,MOBILITY,,B2B,"Mobility, AR/VR, Cybersecurity",2024.0,1.8M EUR,Undisclosed,Accelerator/Grant,,Switzerland,2024.0,Series A,,,Active,Venturekick
ValTech,HEALTHCARE,,B2B,"Biotech, Healthtech, AR/VR",2024.0,150.0K CHF,Undisclosed,Accelerator/Grant,,Switzerland,2024.0,Seed,,,Active,Venturekick
Venturelabs,B2B,,B2B,,2024.0,,Undisclosed,Accelerator/Grant,,Switzerland,2024.0,Early Stage,,,Active,Venturekick
Viventis,MOBILITY,,B2B,Mobility,2024.0,,Undisclosed,Accelerator/Grant,,Switzerland,2024.0,Early Stage,,,Active,Venturekick
Voliro,AI/ML,,B2B,"AI, Robotics, Manufacturing",2024.0,12.0M USD,Series A,VC Fund,,Switzerland,2024.0,Series A,,,Active,Venturekick
Volumina,HEALTHCARE,,B2B,Healthtech,2024.0,21.0M USD,Funding Round,Accelerator/Grant,,Switzerland,2024.0,Series C,,,Active,Venturekick
WasteFlow,AI/ML,,B2B,AI,2024.0,150.0K CHF,Undisclosed,Accelerator/Grant,,Switzerland,2024.0,Seed,,,Active,Venturekick
WattAnyWhere,B2B,,B2B,AR/VR,2024.0,2.2M CHF,Seed,Accelerator/Grant,,Switzerland,2024.0,Seed,,,Active,Venturekick
AIbased,MOBILITY,,B2B,"AI, Mobility, Robotics",2023.0,40.0K CHF,Undisclosed,Accelerator/Grant,,Switzerland,2023.0,Pre-Seed,,,Active,Venturekick
AIsupported,AI/ML,,B2B,"AI, Mobility",2023.0,,Seed,Accelerator/Grant,,Switzerland,2023.0,Seed,,,Active,Venturekick
ASTRA,HEALTHCARE,,B2B,"Mobility, AR/VR",2023.0,150.0K CHF,Undisclosed,Accelerator/Grant,,Switzerland,2023.0,Seed,,,Active,Venturekick
Access,B2B,,B2B,,2023.0,,Undisclosed,Accelerator/Grant,,Switzerland,2023.0,Early Stage,,,Active,Venturekick
Aerosol,AI/ML,,B2B,"AI, AR/VR",2023.0,40.0K CHF,Undisclosed,Accelerator/Grant,,Switzerland,2023.0,Pre-Seed,,,Active,Venturekick
Aesyra,B2B,,B2B,,2023.0,3.0M USD,Funding Round,Accelerator/Grant,,Switzerland,2023.0,Series B,,,Active,Venturekick
Agrinorm,AI/ML,,B2B,"AI, Mobility, Logistics",2023.0,,Undisclosed,Accelerator/Grant,,Switzerland,2023.0,Early Stage,,,Active,Venturekick
Akina,B2B,,B2B,,2023.0,1.0M CHF,Funding Round,Accelerator/Grant,,Switzerland,2023.0,Series A,,,Active,Venturekick
Almer,MOBILITY,,B2B,"Mobility, AR/VR",2023.0,4.5M CHF,Seed,Accelerator/Grant,,Switzerland,2023.0,Seed,,,Active,Venturekick
Antefil,B2B,,B2B,AR/VR,2023.0,1.5M CHF,Pre-Seed,Accelerator/Grant,,Switzerland,2023.0,Pre-Seed,,,Active,Venturekick
Araris,B2B,,B2B,AR/VR,2023.0,,Funding Round,Accelerator/Grant,,Switzerland,2023.0,Early Stage,,,Active,Venturekick
Ascento,MOBILITY,,B2B,"Mobility, Cybersecurity",2023.0,150.0K CHF,Undisclosed,Accelerator/Grant,,Switzerland,2023.0,Seed,,,Active,Venturekick
AtlasVR,EDUCATION,,B2B,"AI, AR/VR, EdTech",2023.0,150.0K CHF,Undisclosed,Accelerator/Grant,,Switzerland,2023.0,Seed,,,Active,Venturekick
Avelo,MOBILITY,,B2B,"Mobility, Healthtech",2023.0,1.5M CHF,Undisclosed,Accelerator/Grant,,Switzerland,2023.0,Series A,,,Active,Venturekick
Avelo,MOBILITY,,B2B,"Mobility, AR/VR",2023.0,1.5M EUR,Undisclosed,Accelerator/Grant,,Switzerland,2023.0,Series A,,,Active,Venturekick
Avrios,B2B,,B2B,AR/VR,2023.0,,Undisclosed,Accelerator/Grant,,Switzerland,2023.0,Early Stage,,,Active,Venturekick
Bearmind,AI/ML,,B2B,"AI, AR/VR",2023.0,1.3M CHF,Seed,Accelerator/Grant,,Switzerland,2023.0,Seed,,,Active,Venturekick
BioVersys,AI/ML,,B2B,AI,2023.0,32.6M CHF,Series C,VC Fund,,Switzerland,2023.0,Series C,,,Active,Venturekick
Biognosys,HEALTHCARE,,B2C,AR/VR,2023.0,,Undisclosed,Accelerator/Grant,,Switzerland,2023.0,Early Stage,,,Active,Venturekick
Bionomous,MOBILITY,,B2B,Mobility,2023.0,2.7M USD,Undisclosed,Accelerator/Grant,,Switzerland,2023.0,Series A,,,Active,Venturekick
Borobotics,INDUSTRIALS,,B2B,"Mobility, Robotics",2023.0,150.0K CHF,Undisclosed,Accelerator/Grant,,Switzerland,2023.0,Seed,,,Active,Venturekick
Bota,B2B,,B2B,"IoT, Robotics",2023.0,2.5M USD,Seed,Accelerator/Grant,,Switzerland,2023.0,Seed,,,Active,Venturekick
CART,INDUSTRIALS,,B2B,"Biotech, Healthtech, AR/VR, Manufacturing",2023.0,40.0K CHF,Undisclosed,Accelerator/Grant,,Switzerland,2023.0,Pre-Seed,,,Active,Venturekick
CO2,CLEANTECH,,B2B,Manufacturing,2023.0,40.0K CHF,Undisclosed,Accelerator/Grant,,Switzerland,2023.0,Pre-Seed,,,Active,Venturekick
Calciscon,HEALTHCARE,,B2B,"Mobility, Healthtech, AR/VR",2023.0,2.0M EUR,Funding Round,Accelerator/Grant,,Switzerland,2023.0,Series A,,,Active,Venturekick
Chiral,INDUSTRIALS,,B2B,Manufacturing,2023.0,150.0K CHF,Undisclosed,Accelerator/Grant,,Switzerland,2023.0,Seed,,,Active,Venturekick
Chiral,B2B,,B2B,"AI, Mobility, AR/VR, Analytics",2023.0,40.0K CHF,Undisclosed,Accelerator/Grant,,Switzerland,2023.0,Pre-Seed,,,Active,Venturekick
Cleantech,CLEANTECH,,B2B,"Cleantech, AR/VR",2023.0,,Funding Round,Accelerator/Grant,,Switzerland,2023.0,Early Stage,,,Active,Venturekick
Collaborative,B2B,,B2B,AR/VR,2023.0,,Funding Round,Accelerator/Grant,,Switzerland,2023.0,Early Stage,,,Active,Venturekick
CompPair,AI/ML,,B2B,AI,2023.0,,Funding Round,Accelerator/Grant,,Switzerland,2023.0,Early Stage,,,Active,Venturekick
CompagOs,B2B,,B2B,,2023.0,150.0K CHF,Undisclosed,Accelerator/Grant,,Switzerland,2023.0,Seed,,,Active,Venturekick
Cutaneous,HEALTHCARE,,B2B,"SaaS, Mobility, Healthtech",2023.0,40.0K CHF,Undisclosed,Accelerator/Grant,,Switzerland,2023.0,Pre-Seed,,,Active,Venturekick
DNA,SAAS,,B2B,"SaaS, Biotech, AR/VR",2023.0,10.0K CHF,Undisclosed,Accelerator/Grant,,Switzerland,2023.0,Pre-Seed,,,Active,Venturekick
DePoly,MOBILITY,,B2B,Mobility,2023.0,12.3M CHF,Seed,Accelerator/Grant,,Switzerland,2023.0,Seed,,,Active,Venturekick
Distalmotion,HEALTHCARE,,B2B,"AI, SaaS, Healthtech, Robotics",2023.0,150.0M USD,Undisclosed,Accelerator/Grant,,Switzerland,2023.0,Growth,,,Active,Venturekick
DuraMon,B2B,,B2B,AR/VR,2023.0,1.0M CHF,Seed,Accelerator/Grant,,Switzerland,2023.0,Seed,,,Active,Venturekick
EBAMed,AI/ML,,B2B,"AI, AR/VR",2023.0,14.35M EUR,Series A,VC Fund,,Switzerland,2023.0,Series A,,,Active,Venturekick
Economic,B2B,,B2B,,2023.0,,Undisclosed,Accelerator/Grant,,Switzerland,2023.0,Early Stage,,,Active,Venturekick
EraCal,HEALTHCARE,,B2B,"Mobility, Healthtech",2023.0,,Undisclosed,Accelerator/Grant,,Switzerland,2023.0,Early Stage,,,Active,Venturekick
Eturnity,MOBILITY,,B2B,"Mobility, Cleantech, AR/VR",2023.0,8.0M CHF,Series A,VC Fund,,Switzerland,2023.0,Series A,,,Active,Venturekick
Eurostar,B2B,,B2B,AR/VR,2023.0,1.2M EUR,Undisclosed,Accelerator/Grant,,Switzerland,2023.0,Series A,,,Active,Venturekick
EverdreamSoft,AI/ML,,B2B,"AI, Mobility",2023.0,1.1M USD,Undisclosed,Accelerator/Grant,,Switzerland,2023.0,Series A,,,Active,Venturekick
Fixposition,B2B,,B2B,,2023.0,,Funding Round,Accelerator/Grant,,Switzerland,2023.0,Early Stage,,,Active,Venturekick
FluoSphera,B2B,,B2B,,2023.0,1.0M USD,Pre-Seed,Accelerator/Grant,,Switzerland,2023.0,Pre-Seed,,,Active,Venturekick
Flyability,B2B,,B2B,,2023.0,,Undisclosed,Accelerator/Grant,,Switzerland,2023.0,Early Stage,,,Active,Venturekick
Gaia,AI/ML,,B2B,"AI, AR/VR, Manufacturing",2023.0,,Pre-Seed,Accelerator/Grant,,Switzerland,2023.0,Pre-Seed,,,Active,Venturekick
Haelixa,B2B,,B2B,,2023.0,,Undisclosed,Accelerator/Grant,,Switzerland,2023.0,Early Stage,,,Active,Venturekick
HemoSystem,B2B,,B2B,,2023.0,,Undisclosed,Accelerator/Grant,,Switzerland,2023.0,Early Stage,,,Active,Venturekick
HeroSupport,HEALTHCARE,,B2B,"AI, Mobility, Healthtech, AR/VR",2023.0,150.0K CHF,Undisclosed,Accelerator/Grant,,Switzerland,2023.0,Seed,,,Active,Venturekick
Impossible,MOBILITY,,B2B,"Biotech, Mobility",2023.0,2.0M CHF,Undisclosed,Accelerator/Grant,,Switzerland,2023.0,Series A,,,Active,Venturekick
Impossible,AI/ML,,B2B,"AI, Biotech, Mobility",2023.0,150.0K CHF,Undisclosed,Accelerator/Grant,,Switzerland,2023.0,Seed,,,Active,Venturekick
Impossible,AI/ML,,B2B,"AI, Biotech, Mobility",2023.0,3.4M CHF,Undisclosed,Accelerator/Grant,,Switzerland,2023.0,Series B,,,Active,Venturekick
InSphero,AI/ML,,B2B,AI,2023.0,,Funding Round,Accelerator/Grant,,Switzerland,2023.0,Early Stage,,,Active,Venturekick
InSphero,HEALTHCARE,,B2B,AR/VR,2023.0,1.5M EUR,Undisclosed,Accelerator/Grant,,Switzerland,2023.0,Series A,,,Active,Venturekick
Inverto,B2B,,B2B,,2023.0,150.0K CHF,Undisclosed,Accelerator/Grant,Venture Kick,Switzerland,2023.0,Seed,,,Active,Venturekick
Investment,HEALTHCARE,,B2B,"Biotech, IoT",2023.0,,Funding Round,Accelerator/Grant,,Switzerland,2023.0,Early Stage,,,Active,Venturekick
Isospec,HEALTHCARE,,B2B,"Biotech, IoT, AR/VR, Analytics",2023.0,150.0K CHF,Undisclosed,Accelerator/Grant,,Switzerland,2023.0,Seed,,,Active,Venturekick
Kandou,AI/ML,,B2B,AI,2023.0,72.0M USD,Series E,VC Fund,,Switzerland,2023.0,Growth,,,Active,Venturekick
Klepsydra,AI/ML,,B2B,"AI, AR/VR",2023.0,1.0M CHF,Funding Round,Accelerator/Grant,,Switzerland,2023.0,Series A,,,Active,Venturekick
Koa,AI/ML,,B2B,"AI, Mobility",2023.0,15.0M USD,Series B,VC Fund,,Switzerland,2023.0,Series B,,,Active,Venturekick
Lunaphore,B2B,,B2B,,2023.0,,Undisclosed,Accelerator/Grant,,Switzerland,2023.0,Early Stage,,,Active,Venturekick
Lunaphore,HEALTHCARE,,B2B,,2023.0,40.0M CHF,Undisclosed,Accelerator/Grant,,Switzerland,2023.0,Growth,,,Active,Venturekick
MIRO,B2B,,B2B,,2023.0,,Undisclosed,Accelerator/Grant,,Switzerland,2023.0,Early Stage,,,Active,Venturekick
MPC,HEALTHCARE,,B2B,"AI, AR/VR",2023.0,1.5M CHF,Seed,Accelerator/Grant,,Switzerland,2023.0,Seed,,,Active,Venturekick
Medyria,MOBILITY,,B2B,"Mobility, AR/VR",2023.0,3.7M CHF,Undisclosed,Accelerator/Grant,,Switzerland,2023.0,Series B,,,Active,Venturekick
Metaco,FINTECH,,B2B,Fintech,2023.0,250.0M USD,Undisclosed,Accelerator/Grant,,Switzerland,2023.0,Growth,,,Active,Venturekick
Nagi,MOBILITY,,B2B,"Biotech, Mobility",2023.0,12.4M CHF,Series A,VC Fund,,Switzerland,2023.0,Series A,,,Active,Venturekick
Neology,CLEANTECH,,B2B,"Mobility, Cleantech, AR/VR",2023.0,150.0K CHF,Undisclosed,Accelerator/Grant,,Switzerland,2023.0,Seed,,,Active,Venturekick
OPTIML,PROPTECH,,B2B,"AI, SaaS, AR/VR, PropTech",2023.0,1.5M CHF,Pre-Seed,Accelerator/Grant,,Switzerland,2023.0,Pre-Seed,,,Active,Venturekick
Palto,HEALTHCARE,,B2B,"Biotech, Mobility, Healthtech, AR/VR",2023.0,150.0K CHF,Undisclosed,Accelerator/Grant,,Switzerland,2023.0,Seed,,,Active,Venturekick
PeriVision,MOBILITY,,B2B,"Mobility, AR/VR",2023.0,,Seed,Accelerator/Grant,,Switzerland,2023.0,Seed,,,Active,Venturekick
Planeto,CLEANTECH,,B2B,"AI, Mobility, Cleantech, AR/VR",2023.0,150.0K CHF,Undisclosed,Accelerator/Grant,,Switzerland,2023.0,Seed,,,Active,Venturekick
Plantbased,AGTECH,,B2B,AR/VR,2023.0,,Pre-Seed,Accelerator/Grant,,Switzerland,2023.0,Pre-Seed,,,Active,Venturekick
Pregnolia,MOBILITY,,B2B,"Mobility, AR/VR",2023.0,2.2M CHF,Funding Round,Accelerator/Grant,,Switzerland,2023.0,Series A,,,Active,Venturekick
Procavea,HEALTHCARE,,B2B,"SaaS, Biotech, IoT, Logistics",2023.0,150.0K CHF,Undisclosed,Accelerator/Grant,,Switzerland,2023.0,Seed,,,Active,Venturekick
QualySense,AGTECH,,B2B,"AI, Biotech, AR/VR",2023.0,,Undisclosed,Accelerator/Grant,,Switzerland,2023.0,Early Stage,,,Active,Venturekick
REMA,CLEANTECH,,B2B,Manufacturing,2023.0,150.0K CHF,Undisclosed,Accelerator/Grant,,Switzerland,2023.0,Seed,,,Active,Venturekick
Rapidata,AI/ML,,B2B,"AI, AR/VR, Cloud, Analytics",2023.0,1.5M CHF,Funding Round,Accelerator/Grant,,Switzerland,2023.0,Series A,,,Active,Venturekick
Recolony,MOBILITY,,B2B,"Mobility, Healthtech, AR/VR",2023.0,150.0K CHF,Undisclosed,Accelerator/Grant,,Switzerland,2023.0,Seed,,,Active,Venturekick
RefFIT,MOBILITY,,B2B,Mobility,2023.0,150.0K CHF,Undisclosed,Accelerator/Grant,,Switzerland,2023.0,Seed,,,Active,Venturekick
Robotics,AI/ML,,B2B,"AI, Robotics, AR/VR",2023.0,1.2M CHF,Seed,Accelerator/Grant,,Switzerland,2023.0,Seed,,,Active,Venturekick
SAEKI,INDUSTRIALS,,B2B,"Mobility, Robotics, AR/VR, Manufacturing",2023.0,2.3M USD,Funding Round,Accelerator/Grant,,Switzerland,2023.0,Series A,,,Active,Venturekick
SWISSto12s,AEROSPACE,,B2B,AR/VR,2023.0,,Undisclosed,Accelerator/Grant,,Switzerland,2023.0,Early Stage,,,Active,Venturekick
Scailyte,AI/ML,,B2B,AI,2023.0,8.0M USD,Series A,VC Fund,,Switzerland,2023.0,Series A,,,Active,Venturekick
Scewo,AI/ML,,B2B,AI,2023.0,9.2M CHF,Series A,VC Fund,,Switzerland,2023.0,Series A,,,Active,Venturekick
Secures,MOBILITY,,B2B,"AI, Mobility",2023.0,1.2M CHF,Undisclosed,Accelerator/Grant,,Switzerland,2023.0,Series A,,,Active,Venturekick
Seervision,B2B,,B2B,,2023.0,,Undisclosed,Accelerator/Grant,,Switzerland,2023.0,Early Stage,,,Active,Venturekick
SolidWatts,CLEANTECH,,B2B,"AI, Cleantech",2023.0,150.0K CHF,Undisclosed,Accelerator/Grant,,Switzerland,2023.0,Seed,,,Active,Venturekick
Startups,AI/ML,,B2B,"AI, Mobility, AR/VR",2023.0,,Undisclosed,Accelerator/Grant,,Switzerland,2023.0,Early Stage,,,Active,Venturekick
Startups,HEALTHCARE,,B2B,"AI, Mobility, Robotics, AR/VR, Analytics",2023.0,10.0K CHF,Undisclosed,Accelerator/Grant,,Switzerland,2023.0,Pre-Seed,,,Active,Venturekick
Startups,CLEANTECH,,B2B,"Biotech, Mobility, Cleantech, AR/VR",2023.0,10.0K CHF,Undisclosed,Accelerator/Grant,,Switzerland,2023.0,Pre-Seed,,,Active,Venturekick
Startups,MOBILITY,,B2B,"Mobility, Healthtech, AR/VR",2023.0,10.0K CHF,Undisclosed,Accelerator/Grant,,Switzerland,2023.0,Pre-Seed,,,Active,Venturekick
Startups,HEALTHCARE,,B2B,"AI, Healthtech, AR/VR, Logistics",2023.0,10.0K CHF,Undisclosed,Accelerator/Grant,,Switzerland,2023.0,Pre-Seed,,,Active,Venturekick
Startups,HEALTHCARE,,B2B,"AI, Biotech, Mobility, Healthtech, AR/VR, Analytics, AgTech",2023.0,10.0K CHF,Undisclosed,Accelerator/Grant,,Switzerland,2023.0,Pre-Seed,,,Active,Venturekick
Startups,HEALTHCARE,,B2B,"AI, SaaS, Mobility, Healthtech, AR/VR",2023.0,10.0K CHF,Undisclosed,Accelerator/Grant,,Switzerland,2023.0,Pre-Seed,,,Active,Venturekick
Startups,HEALTHCARE,,B2B,"AI, Mobility, Healthtech, Cleantech, AR/VR, Manufacturing, Logistics",2023.0,10.0K CHF,Funding Round,Accelerator/Grant,,Switzerland,2023.0,Pre-Seed,,,Active,Venturekick
Startups,HEALTHCARE,,B2B,"AI, Mobility, Healthtech, Robotics, AR/VR",2023.0,10.0K CHF,Undisclosed,Accelerator/Grant,,Switzerland,2023.0,Pre-Seed,,,Active,Venturekick
Startups,AI/ML,,B2B,"AI, Biotech, Mobility, AR/VR",2023.0,10.0K CHF,Undisclosed,Accelerator/Grant,,Switzerland,2023.0,Pre-Seed,,,Active,Venturekick
Startups,AI/ML,,B2B,"AI, Biotech, Mobility, AR/VR, Analytics",2023.0,10.0K CHF,Undisclosed,Accelerator/Grant,,Switzerland,2023.0,Pre-Seed,,,Active,Venturekick
Startups,MOBILITY,,B2B,"Mobility, Healthtech, AR/VR",2023.0,10.0K CHF,Undisclosed,Accelerator/Grant,,Switzerland,2023.0,Pre-Seed,,,Active,Venturekick
Startups,HEALTHCARE,,B2B,"Biotech, IoT, Mobility, Healthtech, Cleantech, AR/VR",2023.0,10.0K CHF,Undisclosed,Accelerator/Grant,,Switzerland,2023.0,Pre-Seed,,,Active,Venturekick
Startups,MOBILITY,,B2B,"Biotech, Mobility, Cleantech, AR/VR, Analytics",2023.0,10.0K CHF,Undisclosed,Accelerator/Grant,,Switzerland,2023.0,Pre-Seed,,,Active,Venturekick
Startups,HEALTHCARE,,B2B,"AI, Mobility, Healthtech, AR/VR, Manufacturing",2023.0,10.0K CHF,Undisclosed,Accelerator/Grant,,Switzerland,2023.0,Pre-Seed,,,Active,Venturekick
Startups,CLEANTECH,,B2B,"Mobility, AR/VR, Manufacturing",2023.0,10.0K CHF,Undisclosed,Accelerator/Grant,,Switzerland,2023.0,Pre-Seed,,,Active,Venturekick
Startups,HEALTHCARE,,B2B,"Biotech, Mobility, Healthtech, Robotics, AR/VR, Analytics",2023.0,10.0K CHF,Undisclosed,Accelerator/Grant,,Switzerland,2023.0,Pre-Seed,,,Active,Venturekick
Swiss,HEALTHCARE,,B2B,"Biotech, IoT",2023.0,,Undisclosed,Accelerator/Grant,,Switzerland,2023.0,Early Stage,,,Active,Venturekick
Swiss,MOBILITY,,B2B,"AI, Mobility, Robotics, AR/VR, Cybersecurity",2023.0,4.3M USD,Undisclosed,Accelerator/Grant,,Switzerland,2023.0,Series B,,,Active,Venturekick
Swiss,HEALTHCARE,,B2B,"AI, AR/VR, EdTech",2023.0,4.5M CHF,Series B2,VC Fund,,Switzerland,2023.0,Series B,,,Active,Venturekick
Swiss,B2B,,B2B,AR/VR,2023.0,,Undisclosed,Accelerator/Grant,,Switzerland,2023.0,Early Stage,,,Active,Venturekick
SynSense,B2B,,B2B,,2023.0,,Undisclosed,Accelerator/Grant,,Switzerland,2023.0,Early Stage,,,Active,Venturekick
SynSense,AI/ML,,B2B,"AI, IoT, AR/VR, Manufacturing",2023.0,10.0M USD,Undisclosed,Accelerator/Grant,,Switzerland,2023.0,Series C,,,Active,Venturekick
TOP,B2B,,B2B,AR/VR,2023.0,,Venture Kick Grant,Accelerator/Grant,Venture Kick,Switzerland,2023.0,Pre-Seed,,,Active,Venturekick
Tandem,HEALTHCARE,,B2B,AI,2023.0,150.0K CHF,Undisclosed,Accelerator/Grant,,Switzerland,2023.0,Seed,,,Active,Venturekick
Tethys,INDUSTRIALS,,B2B,Robotics,2023.0,150.0K CHF,Undisclosed,Accelerator/Grant,,Switzerland,2023.0,Seed,,,Active,Venturekick
Therapeutics,HEALTHCARE,,B2B,"AI, Mobility",2023.0,150.0K CHF,Undisclosed,Accelerator/Grant,,Switzerland,2023.0,Seed,,,Active,Venturekick
Tinamu,B2B,,B2B,Robotics,2023.0,1.0M CHF,Funding Round,Accelerator/Grant,,Switzerland,2023.0,Series A,,,Active,Venturekick
Transcality,B2B,,B2B,,2023.0,150.0K CHF,Undisclosed,Accelerator/Grant,,Switzerland,2023.0,Seed,,,Active,Venturekick
Transforming,AI/ML,,B2B,"AI, Analytics",2023.0,3.4M USD,Undisclosed,Accelerator/Grant,,Switzerland,2023.0,Series B,,,Active,Venturekick
TreaTech,CLEANTECH,,B2B,"Mobility, Cleantech, Manufacturing",2023.0,9.0M CHF,Series A,VC Fund,,Switzerland,2023.0,Series A,,,Active,Venturekick
Tremor,B2B,"ENGINEERING, PRODUCT AND DESIGN",B2B,,2023.0,,,Accelerator,Y Combinator,Switzerland,2023.0,Seed,,,Active,Y Combinator
UniSieve,CLEANTECH,,B2B,"Mobility, Cleantech, AR/VR",2023.0,5.5M USD,Undisclosed,Accelerator/Grant,,Switzerland,2023.0,Series B,,,Active,Venturekick
Unisers,MOBILITY,,B2B,"Mobility, Manufacturing",2023.0,14.0M USD,Undisclosed,Accelerator/Grant,,Switzerland,2023.0,Series C,,,Active,Venturekick
