Startup_Name,Industry,Sub_Industry,Business_Model_Type,Tech_Keywords,Year,Funding_Amount,Funding_Round,Investor_Type,Investor_Names,Country,Founding_Year,Investment_Stage,Valuation,Exit_Type,Startup_Stage,Data_Source
Novigenix,B2B,,,,2026.0,1.8M EUR,,VC Fund,,Switzerland,2026.0,Seed,,,Active,Startupticker
Nuncs,B2B,,,USD 2.15M to build the backbone of Ex Nunc's legal intelligence,2026.0,2.15M USD,Undisclosed,Accelerator/Grant,,Switzerland,2026.0,Series A,,,Active,Venturekick
Nuventus,B2B,,,,2026.0,,,VC Fund,,Switzerland,2026.0,Early Stage,,,Active,Startupticker
OOMNIUM,B2B,,,,2026.0,,,VC Fund,KI nutzen und plant zudem,Switzerland,2026.0,Early Stage,,,Active,Startupticker
OOMNIUM,B2B,,,,2026.0,8.6M,Seed/Series A,VC Fund,OOMNIUM,Switzerland,2026.0,Series A,,,Active,Startupticker
OOVIE,B2B,,,,2026.0,,,VC Fund,,Switzerland,2026.0,Early Stage,,,Active,Startupticker
OOVIE,B2B,,,"OOVIE Studios receives CHF 150,000 from Venture Kick to create Music Interactive Movies",2026.0,150.0K CHF,Undisclosed,Accelerator/Grant,Venture Kick,Switzerland,2026.0,Seed,,,Active,Venturekick
ORamaVR,HEALTHCARE,,,,2026.0,4.5M USD,Seed/Series A,VC Fund,,Switzerland,2026.0,Series A,,,Active,Startupticker
Occlutech,HEALTHCARE,,,,2026.0,49.4M EUR,Seed/Series A,VC Fund,Europe,Switzerland,2026.0,Series C+,,,Active,Startupticker
Optiml,B2B,,,Optiml raises EUR 8 million to advance Real Estate Decision Intelligence,2026.0,8.0M EUR,Undisclosed,Accelerator/Grant,,Switzerland,2026.0,Series B,,,Active,Venturekick
Oversubscribed,B2B,,,,2026.0,7.0M USD,Seed/Series A,VC Fund,,Switzerland,2026.0,Series A,,,Active,Startupticker
Oxara,INDUSTRIALS,,,,2026.0,20.0M CHF,,VC Fund,,Switzerland,2026.0,Series B,,,Active,Startupticker
PANDA,HEALTHCARE,,,"PANDA Therapeutics receives CHF 40,000 from Venture Kick to advance next-generation Alzheimer’s therapy toward clinic",2026.0,40.0K CHF,Undisclosed,Accelerator/Grant,Venture Kick,Switzerland,2026.0,Pre-Seed,,,Active,Venturekick
PAVE,B2B,,,,2026.0,40.0M USD,Seed/Series A,VC Fund,"Visionaries Club, Lombard Odier Investment Managers",Switzerland,2026.0,Series C+,,,Active,Startupticker
PAVE,B2B,,,PAVE Space raises USD 40 M to speed up satellite transfers,2026.0,40.0M USD,Undisclosed,Accelerator/Grant,,Switzerland,2026.0,Growth,,,Active,Venturekick
PIN,B2B,,,"PIN Sport App receives CHF 40,000 from Venture Kick to scale AI-driven recruiting in sports",2026.0,40.0K CHF,Undisclosed,Accelerator/Grant,Venture Kick,Switzerland,2026.0,Pre-Seed,,,Active,Venturekick
PME,B2B,,,,2026.0,,,VC Fund,,Switzerland,2026.0,Early Stage,,,Active,Startupticker
Partners,HEALTHCARE,,,,2026.0,150.0M CHF,Seed/Series A,VC Fund,,Switzerland,2026.0,Series C+,,,Active,Startupticker
Physical,B2B,,,,2026.0,13.0M USD,Seed/Series A,VC Fund,Run Ventures,Switzerland,2026.0,Series B,,,Active,Startupticker
Pivotal,B2B,,,,2026.0,1.7M USD,,VC Fund,,Switzerland,2026.0,Seed,,,Active,Startupticker
Plair,B2B,,,,2026.0,1.0M CHF,Seed/Series A,VC Fund,,Switzerland,2026.0,Seed,,,Active,Startupticker
Plair,B2B,,,Plair raises CHF 1 million to expand real-time microbial detection,2026.0,1.0M CHF,Undisclosed,Accelerator/Grant,,Switzerland,2026.0,Series A,,,Active,Venturekick
Polaroid,B2B,,,,2026.0,,,VC Fund,,Switzerland,2026.0,Early Stage,,,Active,Startupticker
Porters,FINTECH,,,,2026.0,2.7M EUR,Seed/Series A,VC Fund,"Earlybird, Upvest",Switzerland,2026.0,Seed,,,Active,Startupticker
Pregnolia,B2B,,,,2026.0,3.4M CHF,Seed/Series A,VC Fund,,Switzerland,2026.0,Series A,,,Active,Startupticker
Pregnolia,B2B,,,Pregnolia secures EIC funding to advance preterm birth prediction,2026.0,,Funding Round,Accelerator/Grant,,Switzerland,2026.0,Early Stage,,,Active,Venturekick
Preventive,HEALTHCARE,,,,2026.0,6.0M USD,Seed/Series A,VC Fund,"RTP Global, Tiny",Switzerland,2026.0,Series A,,,Active,Startupticker
ProfitPlus,B2B,,,,2026.0,,,VC Fund,Photovoltaik-Anlagen dazu genutzt werden,Switzerland,2026.0,Early Stage,,,Active,Startupticker
Project,B2B,,,,2026.0,60.0M USD,,VC Fund,Deep Tech Nation Switzerland,Switzerland,2026.0,Series C+,,,Active,Startupticker
Project,B2B,,,,2026.0,100.0M CHF,,VC Fund,,Switzerland,2026.0,Series C+,,,Active,Startupticker
PropTech,B2B,,,,2026.0,8.0M EUR,Seed/Series A,VC Fund,KOMPAS VC,Switzerland,2026.0,Series A,,,Active,Startupticker
Proptech,B2B,,,,2026.0,,,VC Fund,KI-Agenten,Switzerland,2026.0,Early Stage,,,Active,Startupticker
Pupsic,B2B,,,,2026.0,,,VC Fund,,Switzerland,2026.0,Early Stage,,,Active,Startupticker
RAROG,B2B,,,"RAROG receives CHF 40,000 from Venture Kick to bring faster search-and-rescue detection",2026.0,40.0K CHF,Undisclosed,Accelerator/Grant,Venture Kick,Switzerland,2026.0,Pre-Seed,,,Active,Venturekick
Radiobotics,HEALTHCARE,,,,2026.0,20.0M USD,,VC Fund,,Switzerland,2026.0,Series B,,,Active,Startupticker
Ranked,FINTECH,,,Venture Kick Ranked Among Europe’s Top 5 Startup Hubs by the Financial Times,2026.0,,Venture Kick Grant,Accelerator/Grant,Venture Kick,Switzerland,2026.0,Pre-Seed,,,Active,Venturekick
Rapidata,B2B,,,,2026.0,8.5M USD,Seed/Series A,VC Fund,"Canaan Partners, Acequia Capital",Switzerland,2026.0,Series A,,,Active,Startupticker
Rapidata,B2B,,,Rapidata raises USD 8.5M to accelerate AI development,2026.0,8.5M USD,Undisclosed,Accelerator/Grant,,Switzerland,2026.0,Series B,,,Active,Venturekick
Ready,B2B,,,,2026.0,9.6M CHF,,VC Fund,UBS,Switzerland,2026.0,Series A,,,Active,Startupticker
Recognition,B2B,,,,2026.0,,,VC Fund,Fribourg University of Applied Sciences,Switzerland,2026.0,Early Stage,,,Active,Startupticker
RheoCarti,B2B,,,"RheoCarti receives CHF 40,000 from Venture Kick to advance veterinary implant toward market entry",2026.0,40.0K CHF,Undisclosed,Accelerator/Grant,Venture Kick,Switzerland,2026.0,Pre-Seed,,,Active,Venturekick
Rhonexum,B2B,,,,2026.0,1.0M USD,Seed/Series A,VC Fund,QDNL Participations,Switzerland,2026.0,Seed,,,Active,Startupticker
Rhonexum,B2B,,,Rhonexum cryogenic electronics secures USD 1 Million investment,2026.0,1.0M USD,Funding Round,Accelerator/Grant,,Switzerland,2026.0,Series A,,,Active,Venturekick
Rhonexum,MOBILITY,,,"Rhonexum receives CHF 40,000 from Venture Kick to accelerate cryogenic hardware product development",2026.0,40.0K CHF,Undisclosed,Accelerator/Grant,Venture Kick,Switzerland,2026.0,Pre-Seed,,,Active,Venturekick
Rising,B2B,,,,2026.0,,,VC Fund,CTO,Switzerland,2026.0,Early Stage,,,Active,Startupticker
Riverkin,HEALTHCARE,,,,2026.0,,,VC Fund,,Switzerland,2026.0,Early Stage,,,Active,Startupticker
Rivia,B2B,,,,2026.0,15.0M USD,Seed/Series A,VC Fund,"Earlybird, Defiant",Switzerland,2026.0,Series B,,,Active,Startupticker
Rivia,HEALTHCARE,,,Rivia raises USD 15M Series A to bring clinical trials into the agentic AI era,2026.0,15.0M USD,Series A,VC Fund,,Switzerland,2026.0,Series A,,,Active,Venturekick
Rolle,HEALTHCARE,,,,2026.0,,,VC Fund,Business Angels aufmerksam machen,Switzerland,2026.0,Early Stage,,,Active,Startupticker
SEALSQ,B2B,,,,2026.0,,,VC Fund,TFLT PICs,Switzerland,2026.0,Early Stage,,,Active,Startupticker
SEFWomenAward,HEALTHCARE,,,,2026.0,,,VC Fund,,Switzerland,2026.0,Early Stage,,,Active,Startupticker
STIMIT,HEALTHCARE,,,STIMIT acquired by Hamilton Medical,2026.0,,Undisclosed,Accelerator/Grant,,Switzerland,2026.0,Early Stage,,,Active,Venturekick
STS,B2B,,,,2026.0,30.0M USD,Seed/Series A,VC Fund,"CMT Digital, Payward",Switzerland,2026.0,Series C+,,,Active,Startupticker
SWISSto12,B2B,,,SWISSto12 raises over EUR 100M for HummingSat industrialization,2026.0,100.0M EUR,Undisclosed,Accelerator/Grant,,Switzerland,2026.0,Growth,,,Active,Venturekick
Sanius,HEALTHCARE,,,,2026.0,,,VC Fund,,Switzerland,2026.0,Early Stage,,,Active,Startupticker
Santhera,HEALTHCARE,,,,2026.0,,,VC Fund,,Switzerland,2026.0,Early Stage,,,Active,Startupticker
SaveSpace,B2B,,,,2026.0,,,VC Fund,,Switzerland,2026.0,Early Stage,,,Active,Startupticker
SayNode,B2B,,,,2026.0,,,VC Fund,Bitcoin-Lohnauszahlungen,Switzerland,2026.0,Early Stage,,,Active,Startupticker
Scait,B2B,,,"Scait receives CHF 40,000 from Venture Kick to advance AI-powered construction risk analysis",2026.0,40.0K CHF,Undisclosed,Accelerator/Grant,Venture Kick,Switzerland,2026.0,Pre-Seed,,,Active,Venturekick
Scandens,B2B,,,,2026.0,,,VC Fund,Scandens,Switzerland,2026.0,Early Stage,,,Active,Startupticker
Scantrust,B2B,,,,2026.0,,,VC Fund,,Switzerland,2026.0,Early Stage,,,Active,Startupticker
Scholé,B2B,,,,2026.0,3.0M USD,Seed/Series A,VC Fund,"ACE Ventures, The House Fund",Switzerland,2026.0,Series A,,,Active,Startupticker
Schweizer,CONSUMER,,,,2026.0,,,VC Fund,,Switzerland,2026.0,Early Stage,,,Active,Startupticker
Seed,B2B,,,,2026.0,1.8M CHF,Seed/Series A,VC Fund,,Switzerland,2026.0,Seed,,,Active,Startupticker
Seed,HEALTHCARE,,,,2026.0,,,VC Fund,,Switzerland,2026.0,Early Stage,,,Active,Startupticker
Seprify,CONSUMER,,,,2026.0,12.25M CHF,,VC Fund,,Switzerland,2026.0,Series B,,,Active,Startupticker
Seprify,B2B,,,Seprify raises CHF 12.25 million to scale cellulose materials for industry,2026.0,12.25M CHF,Undisclosed,Accelerator/Grant,,Switzerland,2026.0,Series C,,,Active,Venturekick
Seven,B2B,,,,2026.0,,,VC Fund,,Switzerland,2026.0,Early Stage,,,Active,Startupticker
Shapers,B2B,,,,2026.0,,,VC Fund,,Switzerland,2026.0,Early Stage,,,Active,Startupticker
Significant,HEALTHCARE,,,,2026.0,65.0M USD,,VC Fund,,Switzerland,2026.0,Series C+,,,Active,Startupticker
Significantly,B2B,,,,2026.0,864.0M CHF,,VC Fund,Switzerland,Switzerland,2026.0,Series C+,,,Active,Startupticker
Six,FINTECH,,,,2026.0,,,VC Fund,OSRAM,Switzerland,2026.0,Early Stage,,,Active,Startupticker
Soeder,B2B,,,,2026.0,,,VC Fund,,Switzerland,2026.0,Early Stage,,,Active,Startupticker
Solar,B2B,,,,2026.0,,,VC Fund,,Switzerland,2026.0,Early Stage,,,Active,Startupticker
SolidWatts,B2B,,,SolidWatts raises CHF 1.8M to switch industrial heating from gas to clean electricity,2026.0,1.8M CHF,Undisclosed,Accelerator/Grant,,Switzerland,2026.0,Series A,,,Active,Venturekick
SpacePNT,B2B,,,,2026.0,,,VC Fund,LEO,Switzerland,2026.0,Early Stage,,,Active,Startupticker
Spirecut,HEALTHCARE,,,,2026.0,,,VC Fund,,Switzerland,2026.0,Early Stage,,,Active,Startupticker
Startfeld,B2B,,,,2026.0,,,VC Fund,Severin Eder,Switzerland,2026.0,Early Stage,,,Active,Startupticker
Startfeld,B2B,,,,2026.0,,,VC Fund,Startfeld freuen,Switzerland,2026.0,Early Stage,,,Active,Startupticker
Startup,HEALTHCARE,,,,2026.0,345.0M CHF,,VC Fund,,Switzerland,2026.0,Series C+,,,Active,Startupticker
Startup,B2B,,,,2026.0,,,VC Fund,Startups mit Industriepartnern,Switzerland,2026.0,Early Stage,,,Active,Startupticker
Startup,HEALTHCARE,,,,2026.0,,,VC Fund,Switzerland,Switzerland,2026.0,Early Stage,,,Active,Startupticker
StartupNation,B2B,,,,2026.0,,,VC Fund,,Switzerland,2026.0,Early Stage,,,Active,Startupticker
Startups,HEALTHCARE,,,,2026.0,,,VC Fund,Zalando,Switzerland,2026.0,Early Stage,,,Active,Startupticker
Startups,FINTECH,,,,2026.0,,,VC Fund,,Switzerland,2026.0,Early Stage,,,Active,Startupticker
Startups,B2B,,,,2026.0,57.0M,,VC Fund,PROVUU Ende Oktober ausgeliefert werden,Switzerland,2026.0,Series C+,,,Active,Startupticker
Stiftungen,B2B,,,,2026.0,2.0M,Seed/Series A,VC Fund,First Ventures ein,Switzerland,2026.0,Seed,,,Active,Startupticker
Strategische,B2B,,,,2026.0,,,VC Fund,FlexEnable aktiv,Switzerland,2026.0,Early Stage,,,Active,Startupticker
Strong,B2B,,,,2026.0,112.0M CHF,,VC Fund,,Switzerland,2026.0,Series C+,,,Active,Startupticker
Subatron,B2B,,,"Subatron receives CHF 40,000 from Venture Kick to scale wireless underwater connectivity solutions",2026.0,40.0K CHF,Undisclosed,Accelerator/Grant,Venture Kick,Switzerland,2026.0,Pre-Seed,,,Active,Venturekick
SunWays,B2B,,,Sun-Ways and SNCF Group team up to test solar panels between railway rails,2026.0,,Undisclosed,Accelerator/Grant,,Switzerland,2026.0,Early Stage,,,Active,Venturekick
SurgExplore,B2B,,,"SurgExplore receives CHF 40,000 from Venture Kick to develop AI platform for surgical training",2026.0,40.0K CHF,Undisclosed,Accelerator/Grant,Venture Kick,Switzerland,2026.0,Pre-Seed,,,Active,Venturekick
Sustainable,B2B,,,,2026.0,4.0M CHF,Seed/Series A,VC Fund,,Switzerland,2026.0,Series A,,,Active,Startupticker
Swedish,B2B,,,,2026.0,28.0M USD,Seed/Series A,VC Fund,,Switzerland,2026.0,Series B,,,Active,Startupticker
Swiss,B2B,,,,2026.0,,,VC Fund,,Switzerland,2026.0,Early Stage,,,Active,Startupticker
Swiss,HEALTHCARE,,,,2026.0,,,VC Fund,FDA Fast Track,Switzerland,2026.0,Early Stage,,,Active,Startupticker
Swiss,B2B,,,,2026.0,,,VC Fund,,Switzerland,2026.0,Early Stage,,,Active,Startupticker
Swiss,B2B,,,,2026.0,,,VC Fund,,Switzerland,2026.0,Early Stage,,,Active,Startupticker
Swiss,HEALTHCARE,,,,2026.0,,,VC Fund,MedTech,Switzerland,2026.0,Early Stage,,,Active,Startupticker
Swiss,HEALTHCARE,,,,2026.0,,,VC Fund,,Switzerland,2026.0,Early Stage,,,Active,Startupticker
Swiss,HEALTHCARE,,,,2026.0,,,VC Fund,"Vladimir Cmiljanovic, Chinese authorities",Switzerland,2026.0,Early Stage,,,Active,Startupticker
Swiss,B2B,,,,2026.0,150.0M EUR,Seed/Series A,VC Fund,,Switzerland,2026.0,Series C+,,,Active,Startupticker
Swiss,B2B,,,,2026.0,,,VC Fund,,Switzerland,2026.0,Early Stage,,,Active,Startupticker
Swiss,B2B,,,,2026.0,592.4M EUR,Seed/Series A,VC Fund,,Switzerland,2026.0,Series C+,,,Active,Startupticker
SwissBorg,B2B,,,,2026.0,41.0M USD,,VC Fund,,Switzerland,2026.0,Series C+,,,Active,Startupticker
Swisspreneur,B2B,,,,2026.0,,,VC Fund,Lars Mangelsdorf,Switzerland,2026.0,Early Stage,,,Active,Startupticker
Swissto12,FINTECH,,,,2026.0,73.0M EUR,Seed/Series A,VC Fund,Member States Switzerland,Switzerland,2026.0,Series C+,,,Active,Startupticker
Switzerland,EDUCATION,,,,2026.0,,,VC Fund,,Switzerland,2026.0,Early Stage,,,Active,Startupticker
Switzerland,B2B,,,,2026.0,445.0M,Seed/Series A,VC Fund,,Switzerland,2026.0,Series C+,,,Active,Startupticker
Switzerland,CONSUMER,,,,2026.0,,,VC Fund,,Switzerland,2026.0,Early Stage,,,Active,Startupticker
TOFWERK,B2B,,,,2026.0,40.0M USD,Seed/Series A,VC Fund,,Switzerland,2026.0,Series C+,,,Active,Startupticker
Taskbase,B2B,,,,2026.0,,,VC Fund,,Switzerland,2026.0,Early Stage,,,Active,Startupticker
Taskbase,EDUCATION,,,Taskbase and Micromate join forces to redefine corporate learning,2026.0,,Undisclosed,Accelerator/Grant,,Switzerland,2026.0,Early Stage,,,Active,Venturekick
Taste,B2B,,,,2026.0,,,VC Fund,Taste Match,Switzerland,2026.0,Early Stage,,,Active,Startupticker
Tech4Regen,B2B,,,,2026.0,,,VC Fund,,Switzerland,2026.0,Early Stage,,,Active,Startupticker
Technis,B2B,,,,2026.0,,,VC Fund,,Switzerland,2026.0,Early Stage,,,Active,Startupticker
Technologie,B2B,,,,2026.0,,,VC Fund,Kundinnen und Kunden abgeholt,Switzerland,2026.0,Early Stage,,,Active,Startupticker
Techponics,B2B,,,,2026.0,,,VC Fund,,Switzerland,2026.0,Early Stage,,,Active,Startupticker
Ten,HEALTHCARE,,,,2026.0,,,VC Fund,,Switzerland,2026.0,Early Stage,,,Active,Startupticker
Ten,B2B,,,,2026.0,,,VC Fund,,Switzerland,2026.0,Early Stage,,,Active,Startupticker
Ten,B2B,,,,2026.0,,,VC Fund,,Switzerland,2026.0,Early Stage,,,Active,Startupticker
Tenity,FINTECH,,,,2026.0,,,VC Fund,Tenity,Switzerland,2026.0,Early Stage,,,Active,Startupticker
Tenity,B2B,,,,2026.0,120.0M CHF,Seed/Series A,VC Fund,,Switzerland,2026.0,Series C+,,,Active,Startupticker
Terapet,HEALTHCARE,,,,2026.0,,,VC Fund,,Switzerland,2026.0,Early Stage,,,Active,Startupticker
Terralayr,B2B,,,,2026.0,60.0M EUR,,VC Fund,Greenfield-Batterieprojekten,Switzerland,2026.0,Series C+,,,Active,Startupticker
Terralayr,B2B,,,,2026.0,112.0M EUR,Seed/Series A,VC Fund,,Switzerland,2026.0,Series C+,,,Active,Startupticker
The,FINTECH,,,,2026.0,,,VC Fund,Zurich,Switzerland,2026.0,Early Stage,,,Active,Startupticker
The,B2B,,,,2026.0,,,VC Fund,,Switzerland,2026.0,Early Stage,,,Active,Startupticker
Three,HEALTHCARE,,,,2026.0,,,VC Fund,,Switzerland,2026.0,Early Stage,,,Active,Startupticker
Threema,B2B,,,,2026.0,,,VC Fund,,Switzerland,2026.0,Early Stage,,,Active,Startupticker
Thriving,B2B,,,,2026.0,1.0M CHF,Seed/Series A,VC Fund,,Switzerland,2026.0,Seed,,,Active,Startupticker
Two,HEALTHCARE,,,,2026.0,,,VC Fund,,Switzerland,2026.0,Early Stage,,,Active,Startupticker
Two,CLEANTECH,,,Two Venture Kick alumni reach final round of the Green Business Award 2026,2026.0,,Funding Round,Accelerator/Grant,Venture Kick,Switzerland,2026.0,Early Stage,,,Active,Venturekick
UNISERS,B2B,,,,2026.0,2.5M CHF,,VC Fund,"Intel Capital, M Ventures",Switzerland,2026.0,Seed,,,Active,Startupticker
USD,HEALTHCARE,,,,2026.0,50.0M USD,Seed/Series A,VC Fund,DC Global Ventures,Switzerland,2026.0,Series C+,,,Active,Startupticker
USD,HEALTHCARE,,,,2026.0,5.0M USD,Seed/Series A,VC Fund,,Switzerland,2026.0,Series A,,,Active,Startupticker
USD,B2B,,,,2026.0,2.15M USD,Seed/Series A,VC Fund,"Spicehaus Partners, Bloomhaus Ventures",Switzerland,2026.0,Seed,,,Active,Startupticker
Umanitek,B2B,,,,2026.0,,,VC Fund,KBW Ventures in Umanitek,Switzerland,2026.0,Early Stage,,,Active,Startupticker
Umlautbio,HEALTHCARE,,,,2026.0,3.0M EUR,Seed/Series A,VC Fund,,Switzerland,2026.0,Series A,,,Active,Startupticker
Under,MOBILITY,,,"Under Industries receives CHF 150,000 from Venture Kick to develop next generation microtunneling systems for urban infrastructure",2026.0,150.0K CHF,Undisclosed,Accelerator/Grant,Venture Kick,Switzerland,2026.0,Seed,,,Active,Venturekick
Une,B2B,,,,2026.0,,,VC Fund,,Switzerland,2026.0,Early Stage,,,Active,Startupticker
Une,B2B,,,,2026.0,,,VC Fund,,Switzerland,2026.0,Early Stage,,,Active,Startupticker
Venture,B2B,,,,2026.0,103.0M CHF,,VC Fund,,Switzerland,2026.0,Series C+,,,Active,Startupticker
Venture,B2B,,,,2026.0,,,VC Fund,,Switzerland,2026.0,Early Stage,,,Active,Startupticker
Venture,B2B,,,,2026.0,102.0M CHF,Seed/Series A,VC Fund,Swiss universities,Switzerland,2026.0,Series C+,,,Active,Startupticker
Verretex,B2B,,,Verretex secures CHF 1.2M to advance circular glass fiber textiles,2026.0,1.2M CHF,Undisclosed,Accelerator/Grant,,Switzerland,2026.0,Series A,,,Active,Venturekick
Verstärkung,B2B,,,,2026.0,,,VC Fund,Wyden,Switzerland,2026.0,Early Stage,,,Active,Startupticker
Voltiris,B2B,,,,2026.0,,,VC Fund,,Switzerland,2026.0,Early Stage,,,Active,Startupticker
Von,FINTECH,,,,2026.0,,,VC Fund,Frauen im Unternehmertum,Switzerland,2026.0,Early Stage,,,Active,Startupticker
Welt,B2B,,,,2026.0,,,VC Fund,,Switzerland,2026.0,Early Stage,,,Active,Startupticker
Winduction,B2B,,,,2026.0,1.15M CHF,Seed/Series A,VC Fund,,Switzerland,2026.0,Seed,,,Active,Startupticker
Winduction,B2B,,,Winduction raises CHF 1.15M to move wireless charging into real-world testing,2026.0,1.15M CHF,Undisclosed,Accelerator/Grant,,Switzerland,2026.0,Series A,,,Active,Venturekick
Windward,B2B,,,,2026.0,700.0M USD,Seed/Series A,VC Fund,,Switzerland,2026.0,Series C+,,,Active,Startupticker
Xsensio,HEALTHCARE,,,Xsensio raises USD 7M Series A for clinical rollout,2026.0,7.0M USD,Series A,VC Fund,,Switzerland,2026.0,Series A,,,Active,Venturekick
Younger,B2B,,,,2026.0,,,VC Fund,,Switzerland,2026.0,Early Stage,,,Active,Startupticker
Ypsomed,HEALTHCARE,,,,2026.0,,,VC Fund,,Switzerland,2026.0,Early Stage,,,Active,Startupticker
ZKB,B2B,,,,2026.0,,,VC Fund,,Switzerland,2026.0,Early Stage,,,Active,Startupticker
Zugbased,B2B,,,,2026.0,8.5M USD,Seed/Series A,VC Fund,Watermelon Capital,Switzerland,2026.0,Series A,,,Active,Startupticker
Zurichbased,B2B,,,,2026.0,110.0M USD,Seed/Series A,VC Fund,Switzerland,Switzerland,2026.0,Series C+,,,Active,Startupticker
Zurichbased,FINTECH,,,,2026.0,,,VC Fund,,Switzerland,2026.0,Early Stage,,,Active,Startupticker
Zürichbased,B2B,,,,2026.0,60.0M USD,,VC Fund,,Switzerland,2026.0,Series C+,,,Active,Startupticker
Österreichische,B2B,,,,2026.0,,,VC Fund,,Switzerland,2026.0,Early Stage,,,Active,Startupticker
AI,B2B,,,"CHF 10,000 funding for immunogenicity intelligence, print-ready imaging, oral immune inhibitors, teen career AI, and underwater comms",2025.0,10.0K CHF,Funding Round,Accelerator/Grant,,Switzerland,2025.0,Pre-Seed,,,Active,Venturekick
AI,B2B,,,"CHF 40,000 for inspections drones, physics-driven AI, and next-gen blood pressure regulation",2025.0,40.0K CHF,Undisclosed,Accelerator/Grant,,Switzerland,2025.0,Pre-Seed,,,Active,Venturekick
AICA,B2B,,,AICA closes a 2.35 CHF million investment round bringing real-time intelligence to industrial control,2025.0,,Funding Round,Accelerator/Grant,,Switzerland,2025.0,Early Stage,,,Active,Venturekick
AICA,B2B,,,AICA secures Seed investment to advance AI-driven industrial automation,2025.0,,Seed,Accelerator/Grant,,Switzerland,2025.0,Seed,,,Active,Venturekick
AIPowered,FINTECH,,,"CHF 40,000 for an AI-Powered insurance platform, a risk analysis co-pilot software, and an AI-powered virtual fitting room",2025.0,40.0K CHF,Undisclosed,Accelerator/Grant,,Switzerland,2025.0,Pre-Seed,,,Active,Venturekick
AIPowered,FINTECH,,,"CHF 10,000 for needle-free vaccines, an AI-Powered insurance platform, a risk analysis co-pilot software, and miniaturized hardware for quantum computing",2025.0,10.0K CHF,Undisclosed,Accelerator/Grant,,Switzerland,2025.0,Pre-Seed,,,Active,Venturekick
AIbased,B2B,,,"CHF 10,000 for a device for rapid on-site drug detection, united generative AI tools for collaborative filmmaking, AI-based white canes, a packaging solution for e-commerce, and comprehensive fetal-maternal monitoring",2025.0,10.0K CHF,Undisclosed,Accelerator/Grant,,Switzerland,2025.0,Pre-Seed,,,Active,Venturekick
AIdriven,B2B,,,"CHF 10,000 for cosmic muon imaging, a next-gen hip implant, AI-driven rental workflows automation, a modular microtiter co-culture device, and a digital sports ecosystem",2025.0,10.0K CHF,Undisclosed,Accelerator/Grant,,Switzerland,2025.0,Pre-Seed,,,Active,Venturekick
AIdriven,B2B,,,"CHF 40,000 for innovative cycling technology, an AI-driven flat hunting app, and the first surgical device for measuring valve leakage during heart surgery",2025.0,40.0K CHF,Undisclosed,Accelerator/Grant,,Switzerland,2025.0,Pre-Seed,,,Active,Venturekick
AIdriven,B2B,,,"CHF 40,000 for adaptable endoscopes, AI-driven protein optimization, and next-gen solar installations",2025.0,40.0K CHF,Undisclosed,Accelerator/Grant,,Switzerland,2025.0,Pre-Seed,,,Active,Venturekick
AIdriven,B2B,,,"CHF 10,000 for innovative cycling technology, adaptable endoscopes, an AI-driven flat hunting app, smart instrumentation for life sciences, AI-driven protein optimization, and next-gen robotic inspection",2025.0,10.0K CHF,Undisclosed,Accelerator/Grant,,Switzerland,2025.0,Pre-Seed,,,Active,Venturekick
